date,INTL_SXXGV_RVOL13
2003-12-12,0.1187457353311027
2003-12-19,0.11691633527929172
2003-12-26,0.08633621987454015
2004-01-02,0.08648585732885031
2004-01-09,0.08908795477656485
2004-01-16,0.10326706484414654
2004-01-23,0.0968379618513885
2004-01-30,0.12922538619189694
2004-02-06,0.1318167208607889
2004-02-13,0.13040539929709258
2004-02-20,0.12317114359500927
2004-02-27,0.13143163304515862
2004-03-05,0.12991709207764837
2004-03-12,0.17596239740874375
2004-03-19,0.1738612257426909
2004-03-26,0.18013483731324406
2004-04-02,0.1902778226366472
2004-04-09,0.18340201451838564
2004-04-16,0.1815130117458386
2004-04-23,0.17464587273203533
2004-04-30,0.16666184625443628
2004-05-07,0.15820866042656012
2004-05-14,0.1569435513757881
2004-05-21,0.16290599869116845
2004-05-28,0.17522580044080813
2004-06-04,0.1745187156185932
2004-06-11,0.1409983863929252
2004-06-18,0.14382917332815864
2004-06-25,0.13434925096782474
2004-07-02,0.10515256563345025
2004-07-09,0.10522623960017044
2004-07-16,0.10548954633570791
2004-07-23,0.12406376925335628
2004-07-30,0.12291807524494322
2004-08-06,0.12396428057562715
2004-08-13,0.1122233640060233
2004-08-20,0.10892940076939527
2004-08-27,0.09165216916457528
2004-09-03,0.08940191232756478
2004-09-10,0.09743893434316252
2004-09-17,0.09244282728368884
2004-09-24,0.09231645332521622
2004-10-01,0.10252898851648988
2004-10-08,0.10294995271582681
2004-10-15,0.10358634922953157
2004-10-22,0.07282615262166803
2004-10-29,0.07277177194091347
2004-11-05,0.09169980352316702
2004-11-12,0.08587965939978139
2004-11-19,0.08731045624803703
2004-11-26,0.08784543428157326
2004-12-03,0.08817035359492204
2004-12-10,0.10349562848105068
2004-12-17,0.10273736091190586
2004-12-24,0.10805134596036517
2004-12-31,0.10643115504858945
2005-01-07,0.12899598365980508
2005-01-14,0.12595233209005877
2005-01-21,0.12819355358362047
2005-01-28,0.12813046003625228
2005-02-04,0.11293765600728194
2005-02-11,0.11121881079007849
2005-02-18,0.11372386680548884
2005-02-25,0.11116801583721302
2005-03-04,0.11068808598479865
2005-03-11,0.10104903801648533
2005-03-18,0.11081642067800969
2005-03-25,0.10778742804274502
2005-04-01,0.10796335527380459
2005-04-08,0.09140110432163936
2005-04-15,0.09540785201919348
2005-04-22,0.09388135812629232
2005-04-29,0.10639408196723342
2005-05-06,0.10432717214360888
2005-05-13,0.11052717287278926
2005-05-20,0.10480672990550095
2005-05-27,0.10669280435936104
2005-06-03,0.09967817654798294
2005-06-10,0.09999011219859817
2005-06-17,0.1039493315415772
2005-06-24,0.09540792962253332
2005-07-01,0.09502436929516966
2005-07-08,0.09412592270516652
2005-07-15,0.09930922504138993
2005-07-22,0.10003910774866666
2005-07-29,0.08778651328032938
2005-08-05,0.08373893348396833
2005-08-12,0.07441354900451691
2005-08-19,0.09432544458719713
2005-08-26,0.09671684522466711
2005-09-02,0.11312965216255498
2005-09-09,0.11253265639808327
2005-09-16,0.11672294142580472
2005-09-23,0.12229081913335338
2005-09-30,0.12319458785032275
2005-10-07,0.1284778135776126
2005-10-14,0.1301847405015194
2005-10-21,0.13996483357059827
2005-10-28,0.13763962514557004
2005-11-04,0.14035767243253258
2005-11-11,0.13110189551216517
2005-11-18,0.12342783174402965
2005-11-25,0.12382670463912299
2005-12-02,0.10347610792236271
2005-12-09,0.10457056837021672
2005-12-16,0.1063771460938983
2005-12-23,0.0988843755571235
2005-12-30,0.0957402319140908
2006-01-06,0.13501907910186167
2006-01-13,0.13052444851575357
2006-01-20,0.12002703037164583
2006-01-27,0.12882889241199402
2006-02-03,0.13324976751278608
2006-02-10,0.13505622194508438
2006-02-17,0.1347086703030996
2006-02-24,0.13457769538193648
2006-03-03,0.13518603671100649
2006-03-10,0.13592861147701066
2006-03-17,0.1489617877860953
2006-03-24,0.14781767412895622
2006-03-31,0.1468811292652599
2006-04-07,0.11014314178185367
2006-04-14,0.10997578070606255
2006-04-21,0.1260235593268922
2006-04-28,0.1160015316681795
2006-05-05,0.11867926667715606
2006-05-12,0.12391840737019066
2006-05-19,0.18093693481156897
2006-05-26,0.18237441180362163
2006-06-02,0.18254786922297828
2006-06-09,0.21481410403685788
2006-06-16,0.20081379218806605
2006-06-23,0.20204526492493322
2006-06-30,0.222959112218688
2006-07-07,0.22290648977470118
2006-07-14,0.2415476144617961
2006-07-21,0.22588099523494645
2006-07-28,0.24630503323902167
2006-08-04,0.23917675967647326
2006-08-11,0.24114113474560261
2006-08-18,0.21429858037633245
2006-08-25,0.2134017401419927
2006-09-01,0.21551318040067666
2006-09-08,0.19245573373221722
2006-09-15,0.18907887803510073
2006-09-22,0.1891436672603515
2006-09-29,0.1699022275240346
2006-10-06,0.1699056669284429
2006-10-13,0.1330405428610962
2006-10-20,0.13290964260501875
2006-10-27,0.10499906959817848
2006-11-03,0.10517131579545222
2006-11-10,0.09723904689556906
2006-11-17,0.09234816880915482
2006-11-24,0.09065560067853208
2006-12-01,0.0881975770055303
2006-12-08,0.05756037077390642
2006-12-15,0.05733054524135726
2006-12-22,0.06435376258785103
2006-12-29,0.064447798757371
2007-01-05,0.07798832207836032
2007-01-12,0.07789631271874779
2007-01-19,0.07704221981498297
2007-01-26,0.08114387060612929
2007-02-02,0.08725107268466371
2007-02-09,0.07853730719851515
2007-02-16,0.0770665770862686
2007-02-23,0.07524333438535263
2007-03-02,0.13761082671585367
2007-03-09,0.13630304024699624
2007-03-16,0.13615739432115992
2007-03-23,0.16454180303026508
2007-03-30,0.16465308502925743
2007-04-06,0.16645416044547415
2007-04-13,0.16686823160357536
2007-04-20,0.17004921514141194
2007-04-27,0.1679143416492442
2007-05-04,0.16535372053056022
2007-05-11,0.16940754406458186
2007-05-18,0.16928948265669774
2007-05-25,0.16979663815689078
2007-06-01,0.11553544009050483
2007-06-08,0.15439914071613423
2007-06-15,0.16240516248257916
2007-06-22,0.14590848692987876
2007-06-29,0.14477973187256074
2007-07-06,0.14103219384149232
2007-07-13,0.14121327290100308
2007-07-20,0.14026355323476855
2007-07-27,0.19318465745202626
2007-08-03,0.19105829352841863
2007-08-10,0.19857051881820137
2007-08-17,0.19834665896590328
2007-08-24,0.21774659463878931
2007-08-31,0.21748467429249854
2007-09-07,0.20452986723414587
2007-09-14,0.1903967577483323
2007-09-21,0.20829041090392297
2007-09-28,0.2088452258682925
2007-10-05,0.2086916770605997
2007-10-12,0.20785554959773547
2007-10-19,0.21047919878698784
2007-10-26,0.1609551740631752
2007-11-02,0.1622921154313567
2007-11-09,0.15294081496621306
2007-11-16,0.15077802291956782
2007-11-23,0.1345490295898045
2007-11-30,0.14098079000800146
2007-12-07,0.13177064111505213
2007-12-14,0.1493121012519151
2007-12-21,0.12706066613852468
2007-12-28,0.13349123643263203
2008-01-04,0.13927335538319102
2008-01-11,0.139755215480657
2008-01-18,0.1725898920798431
2008-01-25,0.16232588930092118
2008-02-01,0.1802156318378335
2008-02-08,0.20700984896315353
2008-02-15,0.21599914466584832
2008-02-22,0.22197701332839453
2008-02-29,0.21904703990087676
2008-03-07,0.21841324690530733
2008-03-14,0.21583870564955782
2008-03-21,0.2227824741845553
2008-03-28,0.25226971905132767
2008-04-04,0.26365569022160135
2008-04-11,0.2629455284029094
2008-04-18,0.23810629719857077
2008-04-25,0.23574540570629754
2008-05-02,0.23111417782232482
2008-05-09,0.18758762605752424
2008-05-16,0.18950911583649924
2008-05-23,0.19459926427225321
2008-05-30,0.1923260991677246
2008-06-06,0.19377374988431245
2008-06-13,0.2125243443818785
2008-06-20,0.20155418318021964
2008-06-27,0.16734832103745595
2008-07-04,0.14605226648775016
2008-07-11,0.14568614175084646
2008-07-18,0.15309705447065972
2008-07-25,0.15179518384599133
2008-08-01,0.1468798372609007
2008-08-08,0.14778163243665288
2008-08-15,0.13051392766487568
2008-08-22,0.13241980980680784
2008-08-29,0.13842865561668624
2008-09-05,0.2000647725969622
2008-09-12,0.2090214468058401
2008-09-19,0.21255646454409588
2008-09-26,0.2159401117935949
2008-10-03,0.2447803341958771
2008-10-10,0.5011330008549479
2008-10-17,0.5045759700468807
2008-10-24,0.5332763489919586
2008-10-31,0.6123637950641087
2008-11-07,0.6123585474032747
2008-11-14,0.6178511503068101
2008-11-21,0.640390536405117
2008-11-28,0.7422663562828526
2008-12-05,0.7409982508469907
2008-12-12,0.7808096957252691
2008-12-19,0.7867645098928945
2008-12-26,0.7866704289976527
2009-01-02,0.7942907735311109
2009-01-09,0.6358881621805005
2009-01-16,0.6569304776620171
2009-01-23,0.6336902328696502
2009-01-30,0.5961878727187034
2009-02-06,0.6043363344410342
2009-02-13,0.5907753767399857
2009-02-20,0.5661774646142492
2009-02-27,0.4666970733437829
2009-03-06,0.46667467257894313
2009-03-13,0.44302745027332574
2009-03-20,0.4721954121041358
2009-03-27,0.47307257133116115
2009-04-03,0.4745521671771533
2009-04-10,0.4743074109014333
2009-04-17,0.4449186847838229
2009-04-24,0.4000821826498622
2009-05-01,0.392567114428035
2009-05-08,0.405059978561124
2009-05-15,0.40053987099284216
2009-05-22,0.33338627883267224
2009-05-29,0.3235081414968164
2009-06-05,0.23659092781505714
2009-06-12,0.2171193243826421
2009-06-19,0.2176610656880802
2009-06-26,0.2230564775040499
2009-07-03,0.20614102866660364
2009-07-10,0.22714501180406976
2009-07-17,0.26461050607192077
2009-07-24,0.2741070175299911
2009-07-31,0.27350881785766185
2009-08-07,0.25177500846772094
2009-08-14,0.2446326988871444
2009-08-21,0.23314661873982603
2009-08-28,0.2329776079024591
2009-09-04,0.24422027302333782
2009-09-11,0.2649260720978617
2009-09-18,0.24499586455748476
2009-09-25,0.25589356484261366
2009-10-02,0.2664072828561829
2009-10-09,0.24800174372421518
2009-10-16,0.2118556822494408
2009-10-23,0.20022039698144004
2009-10-30,0.2347830546336532
2009-11-06,0.23375080799066827
2009-11-13,0.23595713169394658
2009-11-20,0.23771306963132197
2009-11-27,0.23668876317083226
2009-12-04,0.22868565386021372
2009-12-11,0.2126914311497341
2009-12-18,0.2121859415068833
2009-12-25,0.21286191218432593
2010-01-01,0.20336204008199
2010-01-08,0.18486504900300949
2010-01-15,0.1821915546003294
2010-01-22,0.2005758089208742
2010-01-29,0.1823027762261879
2010-02-05,0.20041998427634325
2010-02-12,0.18812681468621426
2010-02-19,0.20242284142392752
2010-02-26,0.2014659719273808
2010-03-05,0.21982189308239874
2010-03-12,0.2132583812678097
2010-03-19,0.21035979263145652
2010-03-26,0.20158990525366147
2010-04-02,0.20853031840606326
2010-04-09,0.20462090601348823
2010-04-16,0.20413715869119928
2010-04-23,0.18579956448042512
2010-04-30,0.18829344214472266
2010-05-07,0.3038820903607215
2010-05-14,0.3105471841951375
2010-05-21,0.3070215308837745
2010-05-28,0.3096434696238732
2010-06-04,0.29037212800311635
2010-06-11,0.2945003076233629
2010-06-18,0.3174509168992171
2010-06-25,0.32173241084156523
2010-07-02,0.3129727828136331
2010-07-09,0.3418671247167117
2010-07-16,0.34543650294590184
2010-07-23,0.3496293557762142
2010-07-30,0.34632514811250764
2010-08-06,0.21741431771005168
2010-08-13,0.2462437757863173
2010-08-20,0.23745942350360527
2010-08-27,0.23751771876715427
2010-09-03,0.2446766697228491
2010-09-10,0.24273527349362647
2010-09-17,0.22839361334278935
2010-09-24,0.21659064435682146
2010-10-01,0.20663622899590228
2010-10-08,0.18735029274721463
2010-10-15,0.18772704491774367
2010-10-22,0.18875941927196233
2010-10-29,0.19076444399361642
2010-11-05,0.18968801366210108
2010-11-12,0.16221846353193015
2010-11-19,0.15368626896358173
2010-11-26,0.1874432508943014
2010-12-03,0.17301704694662584
2010-12-10,0.17301243880565523
2010-12-17,0.17251267544026253
2010-12-24,0.15968741309588613
2010-12-31,0.1596496625638577
2011-01-07,0.155121019948378
2011-01-14,0.1700902136007307
2011-01-21,0.17019484878770103
2011-01-28,0.16953495973483326
2011-02-04,0.15943956882563018
2011-02-11,0.145419316380699
2011-02-18,0.14585957747737305
2011-02-25,0.11187701324198591
2011-03-04,0.10232768277383406
2011-03-11,0.1295316692740172
2011-03-18,0.1303188527981115
2011-03-25,0.14079666414137051
2011-04-01,0.1421042184372654
2011-04-08,0.14126805431668965
2011-04-15,0.13164490458902964
2011-04-22,0.13629149061302748
2011-04-29,0.14501102077402195
2011-05-06,0.16026940476792406
2011-05-13,0.1687962662525777
2011-05-20,0.1666688033253614
2011-05-27,0.16310283497641195
2011-06-03,0.16230806989526742
2011-06-10,0.16313115912406248
2011-06-17,0.16315789072345033
2011-06-24,0.15583177726217098
2011-07-01,0.203694656173322
2011-07-08,0.19990645278284744
2011-07-15,0.20924334284208085
2011-07-22,0.2183019126945113
2011-07-29,0.20933112209669133
2011-08-05,0.2931345063263463
2011-08-12,0.29294602248570917
2011-08-19,0.3007628215518292
2011-08-26,0.30047002643886317
2011-09-02,0.3079170439093223
2011-09-09,0.32610339251127346
2011-09-16,0.33869075183665664
2011-09-23,0.36311704040326837
2011-09-30,0.34020174237555717
2011-10-07,0.3549597562926904
2011-10-14,0.3798239654285147
2011-10-21,0.3685796962838636
2011-10-28,0.3952065357880977
2011-11-04,0.35127332502485575
2011-11-11,0.35134264183057684
2011-11-18,0.35398632765491433
2011-11-25,0.37497587397046594
2011-12-02,0.42857999844158495
2011-12-09,0.40184989430252865
2011-12-16,0.4126564134804429
2011-12-23,0.381925609009923
2011-12-30,0.3759773421137054
2012-01-06,0.37230837262507666
2012-01-13,0.35304067791124194
2012-01-20,0.3668468159062155
2012-01-27,0.343612035370836
2012-02-03,0.3226368561114178
2012-02-10,0.3236517970645275
2012-02-17,0.30123336894575903
2012-02-24,0.25673071925465746
2012-03-02,0.18365927263321907
2012-03-09,0.18579162303171218
2012-03-16,0.14148106015372455
2012-03-23,0.14554432034245918
2012-03-30,0.14789714618045915
2012-04-06,0.1676913790858382
2012-04-13,0.17557192539869915
2012-04-20,0.1588021505230799
2012-04-27,0.15792150483037573
2012-05-04,0.155209896162948
2012-05-11,0.15651755620015026
2012-05-18,0.1953998811293245
2012-05-25,0.18759512437378728
2012-06-01,0.19736286964199778
2012-06-08,0.2231908783220553
2012-06-15,0.21737979434012286
2012-06-22,0.21811792126993335
2012-06-29,0.23198516168311334
2012-07-06,0.22548908053065642
2012-07-13,0.22320288432265922
2012-07-20,0.21326818600313013
2012-07-27,0.21807291014681443
2012-08-03,0.21383958237187248
2012-08-10,0.21359507119209506
2012-08-17,0.15272785584078666
2012-08-24,0.1527663350526543
2012-08-31,0.1112431941481568
2012-09-07,0.11139511692834803
2012-09-14,0.12443650698549248
2012-09-21,0.1336096566198353
2012-09-28,0.15577844867209323
2012-10-05,0.15682177935924238
2012-10-12,0.17121902539863856
2012-10-19,0.17239213685438426
2012-10-26,0.1802425823059603
2012-11-02,0.17826892218070747
2012-11-09,0.18858921080377364
2012-11-16,0.19712988782204133
2012-11-23,0.2315435861693047
2012-11-30,0.23182180679126654
2012-12-07,0.22027772722919473
2012-12-14,0.2068504093294459
2012-12-21,0.20530440579909862
2012-12-28,0.1890456885239617
2013-01-04,0.17956066475311985
2013-01-11,0.1712050209269695
2013-01-18,0.16932189958206934
2013-01-25,0.1630611642934166
2013-02-01,0.1631138979599248
2013-02-08,0.16234336478304956
2013-02-15,0.14462875052684043
2013-02-22,0.10162687243043762
2013-03-01,0.10549690708389323
2013-03-08,0.11263002596712464
2013-03-15,0.112163195904008
2013-03-22,0.1183418012611304
2013-03-29,0.12170910605914124
2013-04-05,0.11792286399112635
2013-04-12,0.12259997468687972
2013-04-19,0.13207459037077693
2013-04-26,0.14318214642688748
2013-05-03,0.15143609971258645
2013-05-10,0.1394983426993076
2013-05-17,0.1390706948689816
2013-05-24,0.138302472471785
2013-05-31,0.13604163105018954
2013-06-07,0.1296968413431155
2013-06-14,0.12834808260426994
2013-06-21,0.1640739024263601
2013-06-28,0.16276043757565967
2013-07-05,0.16173067435017072
2013-07-12,0.17812354764250465
2013-07-19,0.1714749335958919
2013-07-26,0.15878804891373624
2013-08-02,0.15469133749145342
2013-08-09,0.15573167669054006
2013-08-16,0.15579908149832972
2013-08-23,0.15422516690441473
2013-08-30,0.17696655096049752
2013-09-06,0.1847640108512692
2013-09-13,0.18901123401497788
2013-09-20,0.1480179125727559
2013-09-27,0.15082591387388575
2013-10-04,0.1516864107885924
2013-10-11,0.13227243102442907
2013-10-18,0.13972150517367365
2013-10-25,0.13989717256111722
2013-11-01,0.1474726721056865
2013-11-08,0.14866747058546456
2013-11-15,0.14894528195708515
2013-11-22,0.1486247478016481
2013-11-29,0.11153575434994804
2013-12-06,0.12026367011109373
2013-12-13,0.1212270650582328
2013-12-20,0.1256010537966237
2013-12-27,0.1343581320281946
2014-01-03,0.1379230794565821
2014-01-10,0.13848528733676463
2014-01-17,0.12631313050850435
2014-01-24,0.13575318138778178
2014-01-31,0.1377128227464418
2014-02-07,0.14104908994259055
2014-02-14,0.15136961593481071
2014-02-21,0.15248087941837477
2014-02-28,0.15186486990696174
2014-03-07,0.1449940747469594
2014-03-14,0.15251672004686065
2014-03-21,0.14061961398625322
2014-03-28,0.13291706845941434
2014-04-04,0.13090678056084545
2014-04-11,0.13549164962776092
2014-04-18,0.13537071260695552
2014-04-25,0.12367571226325982
2014-05-02,0.11352613405739342
2014-05-09,0.1122744902809901
2014-05-16,0.09777885052578188
2014-05-23,0.0952530312958738
2014-05-30,0.09431168800988969
2014-06-06,0.09149609608670702
2014-06-13,0.06895090062916234
2014-06-20,0.06874179637935468
2014-06-27,0.07188052097676606
2014-07-04,0.07262809987059485
2014-07-11,0.0925943619426082
2014-07-18,0.09111017296413572
2014-07-25,0.09078378775619862
2014-08-01,0.10177076983370334
2014-08-08,0.10827683130456023
2014-08-15,0.11370115061274226
2014-08-22,0.11596927647037887
2014-08-29,0.1169482154783748
2014-09-05,0.11436437750693572
2014-09-12,0.11500309163351631
2014-09-19,0.11432835258962726
2014-09-26,0.12371101546431322
2014-10-03,0.12966102456140569
2014-10-10,0.13019578493731793
2014-10-17,0.13027922801134284
2014-10-24,0.14093383214163882
2014-10-31,0.1406346803934837
2014-11-07,0.13707602671437094
2014-11-14,0.1342633769975477
2014-11-21,0.14265375463286337
2014-11-28,0.14230930370613956
2014-12-05,0.14219125684557257
2014-12-12,0.1655804110926482
2014-12-19,0.1687603151605312
2014-12-26,0.16147539063609231
2015-01-02,0.1510570987086275
2015-01-09,0.1464983206103584
2015-01-16,0.14921548331414133
2015-01-23,0.15527285063223287
2015-01-30,0.15101095424416716
2015-02-06,0.15536541416339822
2015-02-13,0.1575911051514443
2015-02-20,0.1522240617329125
2015-02-27,0.1528295161780196
2015-03-06,0.16165989262703562
2015-03-13,0.14043491459396257
2015-03-20,0.16532508834989104
2015-03-27,0.16815070633744544
2015-04-03,0.16047405764761596
2015-04-10,0.14651285383346763
2015-04-17,0.14914415216932495
2015-04-24,0.14580997702579565
2015-05-01,0.14453158477800215
2015-05-08,0.14198811545162243
2015-05-15,0.141232244884373
2015-05-22,0.14276865703885253
2015-05-29,0.151837401064423
2015-06-05,0.14504982970784552
2015-06-12,0.13466506627392963
2015-06-19,0.10250095357620018
2015-06-26,0.10059121093006775
2015-07-03,0.1285501618711779
2015-07-10,0.13219305643453957
2015-07-17,0.13334215804195484
2015-07-24,0.13056807243677088
2015-07-31,0.13311220979970745
2015-08-07,0.12894505672011208
2015-08-14,0.12596680606857602
2015-08-21,0.15349063114953565
2015-08-28,0.14893854260951123
2015-09-04,0.1617113496509343
2015-09-11,0.16663969622231353
2015-09-18,0.16824354178201623
2015-09-25,0.17173739875942634
2015-10-02,0.16242172333924923
2015-10-09,0.19171541837970116
2015-10-16,0.18875795173246881
2015-10-23,0.188094291135704
2015-10-30,0.18550994732760537
2015-11-06,0.18700579146153443
2015-11-13,0.19263511157041163
2015-11-20,0.1801865919530906
2015-11-27,0.18014832521513138
2015-12-04,0.16222852110199673
2015-12-11,0.1679697015395548
2015-12-18,0.16744152488110192
2015-12-25,0.1607472724321287
2016-01-01,0.1625348482348757
2016-01-08,0.17267002420092023
2016-01-15,0.17650394839958233
2016-01-22,0.17940119628449475
2016-01-29,0.18401253352805666
2016-02-05,0.18474071647393994
2016-02-12,0.18709762108320951
2016-02-19,0.19151603535297312
2016-02-26,0.19195726686617348
2016-03-04,0.21479800359545353
2016-03-11,0.21050569403033947
2016-03-18,0.21194467773480904
2016-03-25,0.21187616625313238
2016-04-01,0.213650064047029
2016-04-08,0.16902287599441593
2016-04-15,0.15942736178417416
2016-04-22,0.15909140485097018
2016-04-29,0.15894735944749075
2016-05-06,0.16607584444649404
2016-05-13,0.14596971637379771
2016-05-20,0.1351417752825224
2016-05-27,0.14263915709731387
2016-06-03,0.12539352289898686
2016-06-10,0.13613617220306226
2016-06-17,0.14315049285528986
2016-06-24,0.1381736126928363
2016-07-01,0.1539497244732836
2016-07-08,0.16035029823135055
2016-07-15,0.16969308754405352
2016-07-22,0.1672151350054854
2016-07-29,0.1750076326246932
2016-08-05,0.16619975807730106
2016-08-12,0.17316240430524008
2016-08-19,0.1736623874178809
2016-08-26,0.1643518185947001
2016-09-02,0.1646518346057928
2016-09-09,0.15534028093247224
2016-09-16,0.15623261222877577
2016-09-23,0.1529906108227307
2016-09-30,0.142518301607278
2016-10-07,0.13663681470670766
2016-10-14,0.12260957778744196
2016-10-21,0.12255319670971175
2016-10-28,0.11218748511086286
2016-11-04,0.11553950518174419
2016-11-11,0.10012429339130298
2016-11-18,0.10511115514006249
2016-11-25,0.10833189444406936
2016-12-02,0.10432654187539628
2016-12-09,0.13186577151787823
2016-12-16,0.12086450787577893
2016-12-23,0.105831985464768
2016-12-30,0.10918988287872092
2017-01-06,0.10806910453873839
2017-01-13,0.10234350613187182
2017-01-20,0.1033354556526655
2017-01-27,0.10383265729802711
2017-02-03,0.09244858732597028
2017-02-10,0.09536189989481159
2017-02-17,0.07855315250853459
2017-02-24,0.08161448786833071
2017-03-03,0.08035767877430361
2017-03-10,0.05321663563407048
2017-03-17,0.06337174364231381
2017-03-24,0.06415717153325692
2017-03-31,0.06304469480723084
2017-04-07,0.06431447034996263
2017-04-14,0.06472820008765275
2017-04-21,0.06300679023648477
2017-04-28,0.10276915117846559
2017-05-05,0.11268510239938896
2017-05-12,0.11001722770722593
2017-05-19,0.1109419189232033
2017-05-26,0.10837805898950097
2017-06-02,0.1081059651599929
2017-06-09,0.1169732652991052
2017-06-16,0.11463672511521343
2017-06-23,0.11559146851513315
2017-06-30,0.11707946948871797
2017-07-07,0.11481757559480282
2017-07-14,0.11812692938230164
2017-07-21,0.11799690840370095
2017-07-28,0.0869384053328693
2017-08-04,0.06941488004390235
2017-08-11,0.08686815238134978
2017-08-18,0.08109986197174138
2017-08-25,0.08310764376168657
2017-09-01,0.08039707101862552
2017-09-08,0.07627432619070568
2017-09-15,0.0760640913408166
2017-09-22,0.07519493391967075
2017-09-29,0.07388674214645363
2017-10-06,0.07571973827259221
2017-10-13,0.06852445770032366
2017-10-20,0.07184901755329835
2017-10-27,0.07582718967052202
2017-11-03,0.07471530388261609
2017-11-10,0.06406535473935114
2017-11-17,0.0647490717623327
2017-11-24,0.0734077774389191
2017-12-01,0.07957778423394779
2017-12-08,0.07755459678646409
2017-12-15,0.07583489617527955
2017-12-22,0.07786511934581092
2017-12-29,0.08104985510815152
