date,INTL_UKX_RVOL13
2004-12-03,0.07917968274312055
2004-12-10,0.08412584298443518
2004-12-17,0.08255189246594576
2004-12-24,0.09063637105781164
2004-12-31,0.08534021329594095
2005-01-07,0.08529116181566736
2005-01-14,0.0781128660788018
2005-01-21,0.07877140763075963
2005-01-28,0.07894183694577547
2005-02-04,0.0760847641712907
2005-02-11,0.08247403847328606
2005-02-18,0.0791639148894843
2005-02-25,0.08280022999152939
2005-03-04,0.08260722524750523
2005-03-11,0.08213603018693594
2005-03-18,0.08828477722821071
2005-03-25,0.07948364026723635
2005-04-01,0.07976292169937446
2005-04-08,0.08270531315464176
2005-04-15,0.09098368994192028
2005-04-22,0.09267447355417831
2005-04-29,0.09417901777724957
2005-05-06,0.09625372182511412
2005-05-13,0.08524744571787353
2005-05-20,0.09376251119545051
2005-05-27,0.09208722548824182
2005-06-03,0.09137380358507018
2005-06-10,0.0893772573814032
2005-06-17,0.08642611345634611
2005-06-24,0.08637330046452431
2005-07-01,0.08992725767366617
2005-07-08,0.08974729812765835
2005-07-15,0.07658350497536806
2005-07-22,0.07095819634950529
2005-07-29,0.06208032183079621
2005-08-05,0.049958723849109744
2005-08-12,0.04193604288217683
2005-08-19,0.042942840703905125
2005-08-26,0.060184101560962176
2005-09-02,0.0673059852759482
2005-09-09,0.06729814680875286
2005-09-16,0.06721070240767904
2005-09-23,0.06699635789083717
2005-09-30,0.06438445427413125
2005-10-07,0.0789759514760328
2005-10-14,0.08700643802439904
2005-10-21,0.10110542780976173
2005-10-28,0.10420120112782519
2005-11-04,0.13274077440717588
2005-11-11,0.1330322368122715
2005-11-18,0.13208197542481903
2005-11-25,0.1257043706797915
2005-12-02,0.12181048144202662
2005-12-09,0.12198092066036374
2005-12-16,0.12112412172763395
2005-12-23,0.122622089851643
2005-12-30,0.12108904355896304
2006-01-06,0.11481142063428075
2006-01-13,0.10705423689533994
2006-01-20,0.08831499266253583
2006-01-27,0.09109376240953279
2006-02-03,0.06205332584199797
2006-02-10,0.062129206482060724
2006-02-17,0.065288764227744
2006-02-24,0.0654533575678852
2006-03-03,0.0657632617677144
2006-03-10,0.06460759351744295
2006-03-17,0.06734149674464178
2006-03-24,0.06638385657567084
2006-03-31,0.0753411600261546
2006-04-07,0.06890346770143328
2006-04-14,0.0674159363755844
2006-04-21,0.06748621683148828
2006-04-28,0.07544109964310904
2006-05-05,0.07503564202839604
2006-05-12,0.10117954284212946
2006-05-19,0.13160813711390726
2006-05-26,0.14140740543125754
2006-06-02,0.14160684837289492
2006-06-09,0.14424006523099217
2006-06-16,0.13889464714962976
2006-06-23,0.14425648686306955
2006-06-30,0.15425263880728904
2006-07-07,0.1539964063000582
2006-07-14,0.1645311784070621
2006-07-21,0.1588288404023989
2006-07-28,0.1842334054575109
2006-08-04,0.1843274791172915
2006-08-11,0.17623103790573977
2006-08-18,0.15253567366581886
2006-08-25,0.14666008060257557
2006-09-01,0.14750629173557175
2006-09-08,0.14356895167834563
2006-09-15,0.14091598231552802
2006-09-22,0.14020234620551345
2006-09-29,0.13948221195940513
2006-10-06,0.13893561531892362
2006-10-13,0.1274873245656127
2006-10-20,0.12790564824808173
2006-10-27,0.0964281040312984
2006-11-03,0.09011594149071439
2006-11-10,0.08455684430064239
2006-11-17,0.08329270462601714
2006-11-24,0.08732910252539919
2006-12-01,0.09322421076562953
2006-12-08,0.09734639934535816
2006-12-15,0.10069459532466167
2006-12-22,0.1019079135617258
2006-12-29,0.09331268891811799
2007-01-05,0.0932387007001231
2007-01-12,0.0786787817506808
2007-01-19,0.07867476999634787
2007-01-26,0.07884062372979948
2007-02-02,0.08226463642810446
2007-02-09,0.0829685889822449
2007-02-16,0.08254551002986654
2007-02-23,0.077863919006649
2007-03-02,0.11869134628746206
2007-03-09,0.11821514058606672
2007-03-16,0.11864844432655115
2007-03-23,0.13586648671655266
2007-03-30,0.1363748659263125
2007-04-06,0.13872832799488752
2007-04-13,0.13961671046123592
2007-04-20,0.1394529825509514
2007-04-27,0.1419090377182657
2007-05-04,0.1501781016200052
2007-05-11,0.1502856049415412
2007-05-18,0.15126997383084828
2007-05-25,0.15331515176220123
2007-06-01,0.11676715457624123
2007-06-08,0.1289677145275191
2007-06-15,0.13415965182622963
2007-06-22,0.13483880945875465
2007-06-29,0.13386923986320381
2007-07-06,0.13333315485189667
2007-07-13,0.13258371712904224
2007-07-20,0.1401039607893036
2007-07-27,0.18073009643294297
2007-08-03,0.16824405545874502
2007-08-10,0.1759026789681083
2007-08-17,0.1733624132121199
2007-08-24,0.1846575368373031
2007-08-31,0.18342527185934404
2007-09-07,0.18004006561792066
2007-09-14,0.16586095019731367
2007-09-21,0.1712016681960851
2007-09-28,0.17060826925104727
2007-10-05,0.17387648209847043
2007-10-12,0.1788954776696999
2007-10-19,0.1851501073289182
2007-10-26,0.14385505301027293
2007-11-02,0.15236704940917994
2007-11-09,0.15707672948646398
2007-11-16,0.1574759927585921
2007-11-23,0.1500769652127605
2007-11-30,0.157500624316268
2007-12-07,0.15486874508240095
2007-12-14,0.1627158305098741
2007-12-21,0.15390312531686648
2007-12-28,0.1544709234691594
2008-01-04,0.1530601816127639
2008-01-11,0.14920525405307106
2008-01-18,0.16556932830632426
2008-01-25,0.15436116111096562
2008-02-01,0.16884512788552272
2008-02-08,0.17371448977388665
2008-02-15,0.17409465836598853
2008-02-22,0.18039463051008306
2008-02-29,0.16734399805841957
2008-03-07,0.16423795315468548
2008-03-14,0.16164500427840198
2008-03-21,0.16046926566876446
2008-03-28,0.18408459349574963
2008-04-04,0.21163136440580194
2008-04-11,0.2081181160990106
2008-04-18,0.1917677969660429
2008-04-25,0.19109149613470847
2008-05-02,0.18777981058267973
2008-05-09,0.16341914736591234
2008-05-16,0.16427327653494497
2008-05-23,0.1816024460745379
2008-05-30,0.1822704734472453
2008-06-06,0.1770383517838578
2008-06-13,0.17945122590102108
2008-06-20,0.184561017104525
2008-06-27,0.17205597586938823
2008-07-04,0.14261117455285474
2008-07-11,0.14864530148219557
2008-07-18,0.143217754239821
2008-07-25,0.1401016908925872
2008-08-01,0.12654660701915368
2008-08-08,0.14530987994145683
2008-08-15,0.13499746061830142
2008-08-22,0.1302439313948052
2008-08-29,0.1446209497307299
2008-09-05,0.19218260661633316
2008-09-12,0.2086159464108689
2008-09-19,0.2033612655866245
2008-09-26,0.216195214237122
2008-10-03,0.21622332460510207
2008-10-10,0.4634499753539508
2008-10-17,0.4684829786177631
2008-10-24,0.46983164568305086
2008-10-31,0.5566658399238759
2008-11-07,0.551277887363811
2008-11-14,0.5517965362995617
2008-11-21,0.5766282429132897
2008-11-28,0.654339447874108
2008-12-05,0.6498190711983096
2008-12-12,0.659161659802617
2008-12-19,0.6597371721533509
2008-12-26,0.6567370878228349
2009-01-02,0.6812492347620682
2009-01-09,0.5169442269271141
2009-01-16,0.5378720491050791
2009-01-23,0.5312054635248626
2009-01-30,0.46489157563405814
2009-02-06,0.4705671622284336
2009-02-13,0.46891680487562154
2009-02-20,0.4381955525529464
2009-02-27,0.3355668887331211
2009-03-06,0.3521282631198987
2009-03-13,0.35729223050385517
2009-03-20,0.3628291533007057
2009-03-27,0.3647101065322703
2009-04-03,0.32565564945391606
2009-04-10,0.32384835471392004
2009-04-17,0.30232042033323686
2009-04-24,0.2995841673056562
2009-05-01,0.2987250084579844
2009-05-08,0.30853956399205734
2009-05-15,0.30922392833260964
2009-05-22,0.26274986770729475
2009-05-29,0.25723952980278686
2009-06-05,0.17073865500062094
2009-06-12,0.14253523010102825
2009-06-19,0.15622177316632552
2009-06-26,0.1696270376758104
2009-07-03,0.15976860728453843
2009-07-10,0.16815314444634538
2009-07-17,0.2026656904654938
2009-07-24,0.21533358480162695
2009-07-31,0.21344326475291014
2009-08-07,0.19590106880355346
2009-08-14,0.18582863139411304
2009-08-21,0.19102173886635782
2009-08-28,0.19101349335996834
2009-09-04,0.19516020979375454
2009-09-11,0.2010759656103007
2009-09-18,0.19344956944632366
2009-09-25,0.18820964655868003
2009-10-02,0.19730750883211004
2009-10-09,0.18233941230232253
2009-10-16,0.15397257078651397
2009-10-23,0.13997602599180076
2009-10-30,0.1704056187409702
2009-11-06,0.16739400764369455
2009-11-13,0.17178052274632474
2009-11-20,0.1694372054222519
2009-11-27,0.16958248582237534
2009-12-04,0.16625857588589474
2009-12-11,0.16029344660483022
2009-12-18,0.15076479146534896
2009-12-25,0.1637640964926753
2010-01-01,0.15607139212779134
2010-01-08,0.14818414884938919
2010-01-15,0.1533967144378103
2010-01-22,0.16529653564200184
2010-01-29,0.1513761973786418
2010-02-05,0.15540935319934543
2010-02-12,0.14568167308202318
2010-02-19,0.16910604885836594
2010-02-26,0.16907836440594365
2010-03-05,0.18956058797724687
2010-03-12,0.1865109501396741
2010-03-19,0.18256592725615142
2010-03-26,0.1684918090307116
2010-04-02,0.16849294495388
2010-04-09,0.16414717945355994
2010-04-16,0.16075251842731217
2010-04-23,0.1463837116912231
2010-04-30,0.15380647539398787
2010-05-07,0.220486055638773
2010-05-14,0.2248162570327071
2010-05-21,0.22043564334032348
2010-05-28,0.22781368277408706
2010-06-04,0.2033329749781052
2010-06-11,0.20404552839235224
2010-06-18,0.20834329736982196
2010-06-25,0.21593518321763194
2010-07-02,0.22187113655979224
2010-07-09,0.26527298578887215
2010-07-16,0.2665652256857021
2010-07-23,0.27690508259543695
2010-07-30,0.27206214032286813
2010-08-06,0.22107706297018365
2010-08-13,0.21637573180934092
2010-08-20,0.20316171310277192
2010-08-27,0.19726507112777053
2010-09-03,0.2126503712207527
2010-09-10,0.2133293328324014
2010-09-17,0.21193613154046445
2010-09-24,0.191140418902352
2010-10-01,0.16030424415660807
2010-10-08,0.11943424123371
2010-10-15,0.11930308943282193
2010-10-22,0.10943622005690325
2010-10-29,0.11027507047253339
2010-11-05,0.12425268998784639
2010-11-12,0.12606386512760362
2010-11-19,0.12307780009182055
2010-11-26,0.12831125903280252
2010-12-03,0.1024561118355922
2010-12-10,0.10183734944407559
2010-12-17,0.10221474127608358
2010-12-24,0.10645957945870982
2010-12-31,0.1161129266329462
2011-01-07,0.1169862718534567
2011-01-14,0.11674410084096923
2011-01-21,0.12426070536503236
2011-01-28,0.12122015280316951
2011-02-04,0.10628112052702783
2011-02-11,0.10241599723975454
2011-02-18,0.09745309674496291
2011-02-25,0.09913478170797539
2011-03-04,0.09781012683788617
2011-03-11,0.11284247182908956
2011-03-18,0.1168230073593226
2011-03-25,0.1257816591888685
2011-04-01,0.12581760047056523
2011-04-08,0.12357603428399958
2011-04-15,0.12536495296222358
2011-04-22,0.11944037137009302
2011-04-29,0.11980002281056619
2011-05-06,0.11854722400916479
2011-05-13,0.11705098463017581
2011-05-20,0.11714754432644545
2011-05-27,0.11431773058598856
2011-06-03,0.11745024439715393
2011-06-10,0.10845673068317525
2011-06-17,0.10281715691841135
2011-06-24,0.07614685058757846
2011-07-01,0.1268502005531482
2011-07-08,0.12574842770883374
2011-07-15,0.13355700848091906
2011-07-22,0.13775934989239097
2011-07-29,0.14115231203706655
2011-08-05,0.23619369878102398
2011-08-12,0.2407975855735225
2011-08-19,0.2550150902180108
2011-08-26,0.2612864821254636
2011-09-02,0.27427634290267916
2011-09-09,0.27419967974309545
2011-09-16,0.2836445376063389
2011-09-23,0.3021209365598735
2011-09-30,0.27796333106484794
2011-10-07,0.2919001238169868
2011-10-14,0.2996096478101397
2011-10-21,0.29715979490172384
2011-10-28,0.3075576565454792
2011-11-04,0.23702418707018424
2011-11-11,0.2361481287269438
2011-11-18,0.21853890782252147
2011-11-25,0.23194262028931562
2011-12-02,0.26995474230633065
2011-12-09,0.2675697312464019
2011-12-16,0.2685619368937005
2011-12-23,0.24097053026435294
2011-12-30,0.24085955997366532
2012-01-06,0.23427181901661082
2012-01-13,0.2280023157249963
2012-01-20,0.2296014814682238
2012-01-27,0.21659672852912076
2012-02-03,0.21190661873865038
2012-02-10,0.21366358727059123
2012-02-17,0.19767335546511763
2012-02-24,0.17273892831738868
2012-03-02,0.10469271293694708
2012-03-09,0.1046339177419853
2012-03-16,0.08177408847303881
2012-03-23,0.09013712866216494
2012-03-30,0.09690217890852684
2012-04-06,0.09578365849784487
2012-04-13,0.09947851440090794
2012-04-20,0.10338305259248397
2012-04-27,0.10338308218293839
2012-05-04,0.09148166033521493
2012-05-11,0.09358903923651388
2012-05-18,0.13498148655836237
2012-05-25,0.1413309658092101
2012-06-01,0.14224843984557403
2012-06-08,0.16528212747941148
2012-06-15,0.16297570246110732
2012-06-22,0.1624682315167052
2012-06-29,0.16329317352086709
2012-07-06,0.1669941392857501
2012-07-13,0.16496330861453523
2012-07-20,0.15867289437346116
2012-07-27,0.1586942032176052
2012-08-03,0.1634241906263575
2012-08-10,0.16027360689530362
2012-08-17,0.09762184041441432
2012-08-24,0.10457591691108967
2012-08-31,0.09956032728467169
2012-09-07,0.08348351610899522
2012-09-14,0.08922618965151802
2012-09-21,0.09519485563101823
2012-09-28,0.10507062975970144
2012-10-05,0.1091688444237198
2012-10-12,0.11383345420163744
2012-10-19,0.11763396283030463
2012-10-26,0.12260264445576391
2012-11-02,0.11092537258085747
2012-11-09,0.11447033082508885
2012-11-16,0.1268327596514112
2012-11-23,0.1489310078635443
2012-11-30,0.14719391872944582
2012-12-07,0.1454016847245849
2012-12-14,0.13941891251333968
2012-12-21,0.13746117543147726
2012-12-28,0.13076542613601727
2013-01-04,0.13463040770930743
2013-01-11,0.12997846287201437
2013-01-18,0.126786364849495
2013-01-25,0.1244561174541641
2013-02-01,0.12436189299743311
2013-02-08,0.12156590080762215
2013-02-15,0.0951802173945596
2013-02-22,0.07311575624586689
2013-03-01,0.07303760597587843
2013-03-08,0.07569448890558328
2013-03-15,0.07580100657330587
2013-03-22,0.08759978923270446
2013-03-29,0.0860579233148767
2013-04-05,0.09339244160397239
2013-04-12,0.10115519940313203
2013-04-19,0.10760508776188746
2013-04-26,0.10849357513824374
2013-05-03,0.11046490920666491
2013-05-10,0.10824162949032996
2013-05-17,0.10967333210529481
2013-05-24,0.11359208352460705
2013-05-31,0.11700287829032671
2013-06-07,0.12562379748795882
2013-06-14,0.12926013013503607
2013-06-21,0.1393088394639808
2013-06-28,0.14430176742231468
2013-07-05,0.14504509261057907
2013-07-12,0.14833846022991065
2013-07-19,0.14471560344880915
2013-07-26,0.1422729420442438
2013-08-02,0.14204300287488925
2013-08-09,0.14014746516769508
2013-08-16,0.13806385397203405
2013-08-23,0.13703060370311052
2013-08-30,0.13748442978933365
2013-09-06,0.1337678894825751
2013-09-13,0.12807638740233046
2013-09-20,0.10529627207015348
2013-09-27,0.10886588545771113
2013-10-04,0.10022284183489247
2013-10-11,0.08448751773495175
2013-10-18,0.09112432230098295
2013-10-25,0.09204864958371872
2013-11-01,0.08819870225583844
2013-11-08,0.08586470102143604
2013-11-15,0.08078213543394827
2013-11-22,0.08115991783020156
2013-11-29,0.07621328274753186
2013-12-06,0.07290789764922767
2013-12-13,0.07935184084912487
2013-12-20,0.09659778712411185
2013-12-27,0.10120061716761322
2014-01-03,0.09882216641740776
2014-01-10,0.09880670923391377
2014-01-17,0.09390221108373638
2014-01-24,0.10353420728108585
2014-01-31,0.11253586397970328
2014-02-07,0.11493379550782312
2014-02-14,0.1189734401602696
2014-02-21,0.12985591488448953
2014-02-28,0.12997131324324784
2014-03-07,0.12965461878700654
2014-03-14,0.13774167407129165
2014-03-21,0.12740267754471638
2014-03-28,0.12001674520040706
2014-04-04,0.12291951006870803
2014-04-11,0.1289611435336889
2014-04-18,0.12732741119639887
2014-04-25,0.11952943102411223
2014-05-02,0.1141648833664224
2014-05-09,0.1138395174930162
2014-05-16,0.11157622294933336
2014-05-23,0.09962052016175149
2014-05-30,0.09957578027620566
2014-06-06,0.09432477781291808
2014-06-13,0.07673398965331972
2014-06-20,0.07711327500998151
2014-06-27,0.08011914333068908
2014-07-04,0.08267690809400267
2014-07-11,0.08963223298792934
2014-07-18,0.08932326125246945
2014-07-25,0.08843844870015041
2014-08-01,0.0845518205971551
2014-08-08,0.08980562838820365
2014-08-15,0.09819487103346264
2014-08-22,0.10192958322814753
2014-08-29,0.10249402423736491
2014-09-05,0.10298458165231938
2014-09-12,0.10106830297605549
2014-09-19,0.10049810699818501
2014-09-26,0.11358886407708584
2014-10-03,0.1118441151781626
2014-10-10,0.11467578071438046
2014-10-17,0.11123645242447891
2014-10-24,0.1145986970684593
2014-10-31,0.1251257715611936
2014-11-07,0.12081178321949797
2014-11-14,0.11775540404303639
2014-11-21,0.11857244039277455
2014-11-28,0.11787758084348669
2014-12-05,0.11746429485857601
2014-12-12,0.17463419530263796
2014-12-19,0.19551856242240515
2014-12-26,0.18938596060530552
2015-01-02,0.18651426913297958
2015-01-09,0.1765113882348592
2015-01-16,0.176135878877201
2015-01-23,0.19303712920306026
2015-01-30,0.19125604298406956
2015-02-06,0.1929521992101511
2015-02-13,0.19181733040308405
2015-02-20,0.19033311926744015
2015-02-27,0.18987126954086583
2015-03-06,0.19051977746775967
2015-03-13,0.1377477909074359
2015-03-20,0.14099524077941897
2015-03-27,0.152250493129944
2015-04-03,0.15054617385438782
2015-04-10,0.1628704997392311
2015-04-17,0.16784349355242129
2015-04-24,0.1475053501828021
2015-05-01,0.14740700776489732
2015-05-08,0.14552793963790203
2015-05-15,0.14839516209684672
2015-05-22,0.14922412281384786
2015-05-29,0.14992184899834257
2015-06-05,0.1587679505253175
2015-06-12,0.15036816952858137
2015-06-19,0.12224681411492254
2015-06-26,0.11504437351736388
2015-07-03,0.12458090752032458
2015-07-10,0.09710404032058369
2015-07-17,0.10253926999039553
2015-07-24,0.11074962040680467
2015-07-31,0.11873853591262114
2015-08-07,0.11688284925031721
2015-08-14,0.12356568917455969
2015-08-21,0.1553009277498927
2015-08-28,0.16002931648158755
2015-09-04,0.16394349534471905
2015-09-11,0.16911377035616065
2015-09-18,0.16927778566963145
2015-09-25,0.16770467198343722
2015-10-02,0.1644784359742753
2015-10-09,0.19204303979357548
2015-10-16,0.18810619105613108
2015-10-23,0.18221800944472835
2015-10-30,0.17862494186097655
2015-11-06,0.1780924635277032
2015-11-13,0.1857484838704403
2015-11-20,0.16655474418815108
2015-11-27,0.16601867827546088
2015-12-04,0.15707916405229466
2015-12-11,0.18249244239901796
2015-12-18,0.18620640842614228
2015-12-25,0.19811803679831738
2016-01-01,0.19826252148456947
2016-01-08,0.2004238888073386
2016-01-15,0.2019566639567383
2016-01-22,0.20459576000154875
2016-01-29,0.2171088789209586
2016-02-05,0.22844503748659292
2016-02-12,0.22212917468607557
2016-02-19,0.22812174667234725
2016-02-26,0.2345950777487762
2016-03-04,0.23403870754182932
2016-03-11,0.21368145883519366
2016-03-18,0.21193160250539464
2016-03-25,0.20246465184612739
2016-04-01,0.203079780577912
2016-04-08,0.1693562635068689
2016-04-15,0.16569514326703133
2016-04-22,0.1660545731958028
2016-04-29,0.15896590409430686
2016-05-06,0.1405238280643763
2016-05-13,0.12724302543664784
2016-05-20,0.09924512929194149
2016-05-27,0.094200763065224
2016-06-03,0.09123095151604511
2016-06-10,0.09440208918806992
2016-06-17,0.09712508412698076
2016-06-24,0.10258715054939171
2016-07-01,0.17557416964057376
2016-07-08,0.1754792280325678
2016-07-15,0.17215094751629645
2016-07-22,0.1711668946800818
2016-07-29,0.1682445760533274
2016-08-05,0.15963887408560817
2016-08-12,0.16017531848695235
2016-08-19,0.16366280407603806
2016-08-26,0.16364733103589538
2016-09-02,0.15961314905059878
2016-09-09,0.1608934907441236
2016-09-16,0.15766609325646214
2016-09-23,0.16196636576542678
2016-09-30,0.09063851465751306
2016-10-07,0.09681509956373635
2016-10-14,0.09740900738131042
2016-10-21,0.09688385466705585
2016-10-28,0.09749866509399505
2016-11-04,0.13295382656608973
2016-11-11,0.12744295776983489
2016-11-18,0.1277538814798432
2016-11-25,0.12927823136194888
2016-12-02,0.13182518692133277
2016-12-09,0.14418444021007928
2016-12-16,0.14218040741583077
2016-12-23,0.1311195090561381
2016-12-30,0.13198509878531917
2017-01-06,0.1269957232224435
2017-01-13,0.12989328667101413
2017-01-20,0.13757728697005295
2017-01-27,0.1373464077337496
2017-02-03,0.09620726923888352
2017-02-10,0.09657540733800328
2017-02-17,0.09655946721679169
2017-02-24,0.09978445008768466
2017-03-03,0.0923335120933545
2017-03-10,0.07529525050576877
2017-03-17,0.07618036502335307
2017-03-24,0.0822901659939952
2017-03-31,0.08104783724792826
2017-04-07,0.07955867531328795
2017-04-14,0.0716839259623339
2017-04-21,0.08484669836119671
2017-04-28,0.08889239281468632
2017-05-05,0.09245948097903015
2017-05-12,0.09775549993999255
2017-05-19,0.09761926142606199
2017-05-26,0.096604747474706
2017-06-02,0.09123662475027816
2017-06-09,0.09084249602892218
2017-06-16,0.09073848881627425
2017-06-23,0.08776224430542423
2017-06-30,0.09336200880588516
2017-07-07,0.09368950516776663
2017-07-14,0.09370017392354897
2017-07-21,0.06957194101487628
2017-07-28,0.07262210807613213
2017-08-04,0.07790971974390026
2017-08-11,0.08862378902109369
2017-08-18,0.08797315439115126
2017-08-25,0.0881384843457174
2017-09-01,0.08905482554687623
2017-09-08,0.09016551879522139
2017-09-15,0.09837875448374367
2017-09-22,0.10295419568101184
2017-09-29,0.09987206479401503
2017-10-06,0.1071536118473985
2017-10-13,0.10707832453941112
2017-10-20,0.10566180865871133
2017-10-27,0.10267464042969651
2017-11-03,0.09616104279800536
2017-11-10,0.08524735928977349
2017-11-17,0.08685497282674563
2017-11-24,0.08455100608034145
2017-12-01,0.08874823306599429
2017-12-08,0.09164278576590654
2017-12-15,0.08100424517680865
2017-12-22,0.08124956452777282
2017-12-29,0.08282086804303924
