date,EQ_LEV_Z
2015-04-17,0.08797962440319983
2015-04-24,0.29621709305749355
2015-05-01,0.6212975007523162
2015-05-08,0.5382017028173768
2015-05-15,0.018891625256599813
2015-05-22,0.38479406439591024
2015-05-29,0.5774706458943837
2015-06-05,0.06726073853317821
2015-06-12,0.3550721351274426
2015-06-19,-0.1294282986333024
2015-06-26,-0.060888814791404046
2015-07-03,-1.1389150211841115
2015-07-10,-0.7842033145786041
2015-07-17,-1.0523030824943926
2015-07-24,-0.6778986429364335
2015-07-31,-0.3967051407455025
2015-08-07,0.06979217869734726
2015-08-14,-0.23181176484989735
2015-08-21,-0.5275265118247178
2015-08-28,-0.3343584319292732
2015-09-04,0.5999221399170559
2015-09-11,-0.6695637568169647
2015-09-18,-1.476904280360481
2015-09-25,-1.9764487637162966
2015-10-02,-1.5403346086739924
2015-10-09,-1.3152729394996738
2015-10-16,-2.485437107173728
2015-10-23,-2.461356293923298
2015-10-30,-2.4200051969643357
2015-11-06,-1.7291405318310107
2015-11-13,-1.4857274637463698
2015-11-20,-1.5063474948341686
2015-11-27,-1.1472123401543177
2015-12-04,-0.18944681410037897
2015-12-11,0.07802564895571736
2015-12-18,0.5400880733068291
2015-12-25,1.185412355074828
2016-01-01,0.7553744023620931
2016-01-08,0.6298531663967948
2016-01-15,0.5454983209604901
2016-01-22,0.9170817578797636
2016-01-29,-0.329265184436845
2016-02-05,0.19598693109578053
2016-02-12,-0.6133950973916051
2016-02-19,-0.006287719257578128
2016-02-26,-0.05445086283419204
2016-03-04,0.08205761919717523
2016-03-11,0.13042855523826272
2016-03-18,-0.26390849424020346
2016-03-25,0.19100182647649053
2016-04-01,0.3362574366961681
2016-04-08,0.2969982713070036
2016-04-15,0.7378481017309511
2016-04-22,0.7462797531126453
2016-04-29,0.9345830606079655
2016-05-06,1.6402626549083283
2016-05-13,1.5548530263350666
2016-05-20,1.204700270383899
2016-05-27,0.6393059762575414
2016-06-03,0.578617164274828
2016-06-10,0.3716596697658415
2016-06-17,-0.541273642704196
2016-06-24,0.7687739182067901
2016-07-01,0.27208928361734774
2016-07-08,-0.31107351299665037
2016-07-15,-0.7555532493185283
2016-07-22,0.2173405952820054
2016-07-29,0.6114111262154416
2016-08-05,0.6496018013306288
2016-08-12,0.49987788584041426
2016-08-19,0.48108471326577595
2016-08-26,0.8394300495088922
2016-09-02,1.1718329388158042
2016-09-09,1.3258680348542242
2016-09-16,1.035716839882025
2016-09-23,0.9116584367167441
2016-09-30,-0.09413468719715593
2016-10-07,-0.5644959291838321
2016-10-14,-0.7790399566643978
2016-10-21,-1.0973794018479226
2016-10-28,-0.4427189094004095
2016-11-04,-0.6620879811778423
2016-11-11,0.6164890001063549
2016-11-18,2.0131574086728703
2016-11-25,1.5146810305040481
2016-12-02,1.096269609576992
2016-12-09,0.42412751082382216
2016-12-16,1.1482786815191224
2016-12-23,0.22785957383367844
2016-12-30,1.5744415771490288
2017-01-06,2.207568180003528
2017-01-13,2.8891173803016983
2017-01-20,1.6490884133998176
2017-01-27,0.6788444364596015
2017-02-03,0.742447025698721
2017-02-10,1.2459295968627488
2017-02-17,0.9082968259678963
2017-02-24,1.167217326877834
2017-03-03,1.7028691808977918
2017-03-10,1.4410571118103908
2017-03-17,2.5232788194530786
2017-03-24,1.9480717795508564
2017-03-31,0.34046910973936007
2017-04-07,0.666106891244924
2017-04-14,1.0092775259526137
2017-04-21,1.0808976338447247
2017-04-28,0.889300747530034
2017-05-05,0.8196011793965695
2017-05-12,0.7402658188092098
2017-05-19,0.8884111603014903
2017-05-26,0.5563250919164869
2017-06-02,0.8641914498786374
2017-06-09,0.9213796965369067
2017-06-16,0.9123749060824096
2017-06-23,0.918340814327135
2017-06-30,-0.16387839135290178
2017-07-07,0.3322528232793594
2017-07-14,1.415685461188274
2017-07-21,1.452496705984446
2017-07-28,1.1526447419188974
2017-08-04,0.9602288844577138
2017-08-11,-0.0520822430954789
2017-08-18,-0.4489334524958133
2017-08-25,0.9511800166667582
2017-09-01,1.4110858441087832
2017-09-08,1.770264689987467
2017-09-15,1.1586859391027315
2017-09-22,0.8660132029743898
2017-09-29,-0.8507715730809695
2017-10-06,-0.801050644356818
2017-10-13,0.0010068717232024395
2017-10-20,0.2933303941413061
2017-10-27,0.3005934441150212
2017-11-03,0.6252347771414561
2017-11-10,1.3281424976589893
2017-11-17,0.7002973239236092
2017-11-24,1.3022287204898197
2017-12-01,1.4002608542003567
2017-12-08,1.2046066273965677
2017-12-15,1.9401973390682856
2017-12-22,0.3736002493185892
2017-12-29,0.4532188841378471
2018-01-05,0.5226471851769761
2018-01-12,0.4887723923378639
2018-01-19,-1.3269244639372182
2018-01-26,-0.08536290384564632
2018-02-02,0.9759986523779361
2018-02-09,2.5119623751275126
2018-02-16,3.577447955023607
2018-02-23,2.0953611516996884
2018-03-02,0.6601416871607613
2018-03-09,0.5005228833371079
2018-03-16,1.5416669309557636
2018-03-23,1.0885387648982727
2018-03-30,0.6736443579404051
2018-04-06,2.3638468661925205
2018-04-13,1.916585338701396
2018-04-20,1.4175234853548615
2018-04-27,1.082462160502011
2018-05-04,1.538960475175004
2018-05-11,2.5827953063697717
2018-05-18,1.4696413527139351
2018-05-25,1.2467311829581784
2018-06-01,1.1777883438369905
2018-06-08,0.6468492939984138
2018-06-15,0.394905465071714
2018-06-22,0.24205126284628392
2018-06-29,0.1984288212062837
2018-07-06,0.22754660921620892
2018-07-13,0.24509506395645472
2018-07-20,-0.15158359791971537
2018-07-27,-0.4658831573562638
2018-08-03,-0.4759639606632671
2018-08-10,0.17970407638528627
2018-08-17,-0.4715612615839318
2018-08-24,-0.2752667062495338
2018-08-31,-0.7672951069943362
2018-09-07,-0.8124847840235765
2018-09-14,-1.4807069489054119
2018-09-21,-1.3625566960277369
2018-09-28,-1.5760286095772627
2018-10-05,-1.7859566190188454
2018-10-12,-1.3904509089015304
2018-10-19,-0.7395143971915
2018-10-26,1.075555533317804
2018-11-02,0.558807263965964
2018-11-09,0.9613632199797456
2018-11-16,-0.07604294716766184
2018-11-23,-0.3932761228163402
2018-11-30,0.33961369019843296
2018-12-07,0.6710920093782478
2018-12-14,-0.13499862007748892
2018-12-21,1.0537994874130965
2018-12-28,1.7860672121679102
2019-01-04,2.7585348402509506
2019-01-11,1.1135215553900797
2019-01-18,0.3103389152737404
2019-01-25,-0.4068655114960094
2019-02-01,-0.7402477622406988
2019-02-08,-0.26285651516843195
2019-02-15,-1.2102473337351345
2019-02-22,-1.0816182698590222
2019-03-01,-1.2634339481921921
2019-03-08,-1.4802242371529144
2019-03-15,-1.1236240414836365
2019-03-22,-0.8638221422737653
2019-03-29,-1.1880079988351666
2019-04-05,-0.46117230771888384
2019-04-12,-0.84160858968151
2019-04-19,-0.9287122955413051
2019-04-26,-0.8914092649071642
2019-05-03,-0.22100520502958862
2019-05-10,0.39665209322171846
2019-05-17,0.6818790357124158
2019-05-24,0.11520558796832116
2019-05-31,-0.017839710649689425
2019-06-07,0.3046690442348677
2019-06-14,0.7127617131160945
2019-06-21,-0.8663540500935167
2019-06-28,-1.2165302511316933
2019-07-05,-1.4973327900869502
2019-07-12,-1.446874877229467
2019-07-19,-1.6614323442121466
2019-07-26,-1.5661943592053098
2019-08-02,-0.8721499185311737
2019-08-09,-0.9079429387105511
2019-08-16,-0.3511685117551632
2019-08-23,-1.2228341171748245
2019-08-30,-0.7228957554505239
2019-09-06,-1.034877992053068
2019-09-13,-1.4199424533993525
2019-09-20,-1.5135465742213425
2019-09-27,-1.0150586134139008
2019-10-04,-0.5147256995802769
2019-10-11,-0.20562354028715726
2019-10-18,0.18488864552961085
2019-10-25,-0.5456063618435758
2019-11-01,-0.7005216403900663
2019-11-08,-0.8537998829873208
2019-11-15,-1.3463735631661076
2019-11-22,-1.3551377662429422
2019-11-29,-1.3636768636491237
2019-12-06,-1.3937552294584514
2019-12-13,-0.5993985915823157
2019-12-20,-0.6034679251187
2019-12-27,0.06424924612941026
2020-01-03,-0.30084301920533857
2020-01-10,0.05692348675925782
2020-01-17,0.08717700432774089
2020-01-24,-0.6539823677907152
2020-01-31,-0.9880806812283286
2020-02-07,-0.4650170251220038
2020-02-14,-0.28844492651381526
2020-02-21,-1.3565514486567278
2020-02-28,-0.61809561553135
2020-03-06,1.359074098759053
2020-03-13,1.1971436699031215
2020-03-20,0.28012785545462443
2020-03-27,1.998780113527729
2020-04-03,2.8726421091987944
2020-04-10,1.0470589669285009
2020-04-17,0.34987825572479253
2020-04-24,-1.2017158978185882
2020-05-01,-0.591913640069255
2020-05-08,-1.7888591577483484
2020-05-15,-1.357121079150724
2020-05-22,-1.693487071617995
2020-05-29,-2.0219842717643095
2020-06-05,-2.629855034832286
2020-06-12,-2.195331443120679
2020-06-19,-2.3470389786927233
2020-06-26,-2.5530251241751936
2020-07-03,-1.2963212921579437
2020-07-10,-0.3544282983677294
2020-07-17,-0.5524126288285377
2020-07-24,-0.8649902671070796
2020-07-31,-0.8182998675972168
2020-08-07,-0.2128303671525621
2020-08-14,-1.145033110919416
2020-08-21,-1.2678980794687726
2020-08-28,-1.031644746904504
2020-09-04,-1.2599781035423825
2020-09-11,-0.926884487202768
2020-09-18,0.12024230473364111
2020-09-25,0.03263750534093679
2020-10-02,1.0397609716012768
2020-10-09,1.0346498706739058
2020-10-16,0.9341354007971174
2020-10-23,0.16317897470772919
2020-10-30,0.7523346039101642
2020-11-06,1.1005493490905258
2020-11-13,1.0102575833458707
2020-11-20,0.9915818983695031
2020-11-27,1.0963499996894024
2020-12-04,0.8208543850260198
2020-12-11,0.9689759162193545
2020-12-18,0.7824396514738492
2020-12-25,1.1769390747197617
2021-01-01,0.9589677489605606
2021-01-08,0.7344675570795915
2021-01-15,0.6233792422729003
2021-01-22,0.5218974494672013
2021-01-29,0.3960375647396144
2021-02-05,0.042015637123540645
2021-02-12,0.4984869012800604
2021-02-19,0.07859943717726184
2021-02-26,-0.4974952933795512
2021-03-05,0.3128850052510705
2021-03-12,1.0580635951190618
2021-03-19,1.397923243292147
2021-03-26,1.0061744728527238
2021-04-02,0.47495681981817284
2021-04-09,0.5244636198325905
2021-04-16,-0.08463774199636807
2021-04-23,-0.24137660037291545
2021-04-30,-0.0029671879456840524
2021-05-07,-0.01298080966941288
2021-05-14,-0.14161940087877645
2021-05-21,0.21354379150887903
2021-05-28,0.42592735352325767
2021-06-04,0.6432475455282941
2021-06-11,0.3109590978897451
2021-06-18,0.5345319318852534
2021-06-25,-0.16924447482655608
2021-07-02,0.7403946644241729
2021-07-09,0.4416836264926485
2021-07-16,0.5491851407801153
2021-07-23,0.2618618726568447
2021-07-30,0.5553012766546157
2021-08-06,0.1219618700866474
2021-08-13,0.05537441924463697
2021-08-20,0.002850074478143525
2021-08-27,0.5315042263033358
2021-09-03,0.4384533762533714
2021-09-10,-0.02751026342027424
2021-09-17,0.8552358471265423
2021-09-24,1.4489818296554775
2021-10-01,1.6282960648994576
2021-10-08,3.265798064503388
2021-10-15,2.950206800225446
2021-10-22,3.0173440246896837
2021-10-29,1.564212437462167
2021-11-05,1.898741572559851
2021-11-12,2.313554070047121
2021-11-19,2.1784361764774642
2021-11-26,1.9678453661802593
2021-12-03,2.3977906472576453
2021-12-10,2.9331089058495525
2021-12-17,2.2208747345986013
2021-12-24,2.3837034822479963
2021-12-31,1.6505561810950817
2022-01-07,0.6299911383372966
2022-01-14,0.591900817458897
2022-01-21,1.0256253117940421
2022-01-28,1.4667965807832175
2022-02-04,2.574579459543044
2022-02-11,1.8519207718080373
2022-02-18,1.84678613267267
2022-02-25,1.5120158410211366
2022-03-04,1.834525821052004
2022-03-11,0.8646920981709346
2022-03-18,1.2078166862789614
2022-03-25,0.5927140431822091
2022-04-01,-1.4845772677896234
2022-04-08,-1.554346917919834
2022-04-15,-1.249495850050483
2022-04-22,0.07870647986087206
2022-04-29,-0.09363990509641341
2022-05-06,0.9159372838471509
2022-05-13,0.14916744856541256
2022-05-20,0.8511772567650695
2022-05-27,-0.05055164851129842
2022-06-03,-0.5503459588396058
2022-06-10,-1.1273528101639387
2022-06-17,-1.386406299281366
2022-06-24,-0.8553215253750314
2022-07-01,-1.1342219787156642
2022-07-08,-1.6961155034109714
2022-07-15,-2.1033901823627645
2022-07-22,-2.4276017924367017
2022-07-29,-2.6852530230051466
2022-08-05,-2.687095357712045
2022-08-12,-2.8086990758386556
2022-08-19,-2.5725518233414455
2022-08-26,-2.8854948395429525
2022-09-02,-2.2096500622083104
2022-09-09,-1.9648219361400423
2022-09-16,-1.670021161775405
2022-09-23,-1.9480035264160864
2022-09-30,-0.9787012835898916
2022-10-07,-0.6431316941297468
2022-10-14,-0.8884170784484346
2022-10-21,-0.8878547988800961
2022-10-28,-1.1836399368124575
2022-11-04,-1.2947862978751097
2022-11-11,-1.0045389940618514
2022-11-18,-0.9487462390578371
2022-11-25,-1.2892375230683621
2022-12-02,-1.072661414168749
2022-12-09,-0.9545079827833554
2022-12-16,-0.9768147852662135
2022-12-23,-1.1605542761464405
2022-12-30,0.1636791186504298
2023-01-06,0.03387454163535439
2023-01-13,-0.10075726825433115
2023-01-20,-0.28048722211992255
2023-01-27,-0.6222340739361629
2023-02-03,-0.5345670241652083
2023-02-10,-0.621801748010089
2023-02-17,-0.5707997072017003
2023-02-24,-0.666707891703163
2023-03-03,-0.2744585305274745
2023-03-10,0.12367478396150101
2023-03-17,0.13646827386078772
2023-03-24,0.5484157393134207
2023-03-31,-0.9432434553554473
2023-04-07,-0.8335443383318103
2023-04-14,-1.5841540879176421
2023-04-21,-1.2962628714616504
2023-04-28,-1.366284819579336
2023-05-05,-0.831661982383129
2023-05-12,-0.7520171698619375
2023-05-19,-1.1231288595056796
2023-05-26,-1.0057293161652328
2023-06-02,-1.136017953963581
2023-06-09,-1.222342976762971
2023-06-16,-1.6017728567720602
2023-06-23,-1.2171997299747548
2023-06-30,0.43389848785576807
2023-07-07,1.1465402504800062
2023-07-14,1.3789274592233494
2023-07-21,1.1977313267880259
2023-07-28,0.36621255689010196
2023-08-04,0.16457136063363553
2023-08-11,0.361727006169895
2023-08-18,0.9098894244580632
2023-08-25,1.213127433032027
2023-09-01,0.7907782870914947
2023-09-08,0.5247985034241505
2023-09-15,0.702180360399183
2023-09-22,1.5744781976762954
2023-09-29,0.7962347166075445
2023-10-06,1.195426922389867
2023-10-13,1.3820159283777331
2023-10-20,1.1226087680810155
2023-10-27,1.3253982663785344
2023-11-03,1.8883299271208616
2023-11-10,1.4670925191848787
2023-11-17,1.0214661164116094
2023-11-24,0.8111119119137336
2023-12-01,0.59144031945878
2023-12-08,0.497797950998312
2023-12-15,0.1425776939925024
2023-12-22,-0.004943002712198878
2023-12-29,0.6079745650308533
2024-01-05,0.15016349854919106
2024-01-12,-0.18718792326830633
2024-01-19,0.6144842831913875
2024-01-26,0.7367513428441784
2024-02-02,-0.2296503651265205
2024-02-09,-0.6022233027561597
2024-02-16,-0.4082294242953903
2024-02-23,-0.09007553444381321
2024-03-01,-0.46597812194145616
2024-03-08,-0.6148823098935139
2024-03-15,-0.3139632846217488
2024-03-22,-1.1702665976406879
2024-03-29,-0.5443215543210028
2024-04-05,-0.7885042210244939
2024-04-12,0.09133269321439713
2024-04-19,0.35862557455083893
2024-04-26,1.8466822061868358
2024-05-03,1.7031398553446901
2024-05-10,1.7305380338345042
2024-05-17,1.002565136477259
2024-05-24,0.6184162059560994
2024-05-31,0.11371271727075928
2024-06-07,0.006210873849703361
2024-06-14,-0.13170805985935652
2024-06-21,-0.5140052104901823
2024-06-28,-0.5742287824721255
2024-07-05,0.6266049022349894
2024-07-12,0.8015130138689263
2024-07-19,0.09531611418034376
2024-07-26,-0.3097375813438933
2024-08-02,0.7913361191374252
2024-08-09,1.1933992759549374
2024-08-16,1.6192154223739361
2024-08-23,0.6641254506454638
2024-08-30,-0.3877341541891796
2024-09-06,-0.21851477362997934
2024-09-13,0.7727136860821125
2024-09-20,0.9948100549092744
2024-09-27,-0.4033609547103231
2024-10-04,0.05585139279456497
2024-10-11,0.3426674870657115
2024-10-18,-0.02486022398042614
2024-10-25,0.146797754330221
2024-11-01,0.4707406431766531
2024-11-08,0.6016111305833141
2024-11-15,2.0159411109161627
2024-11-22,0.7684681614001625
2024-11-29,1.0714900231164306
2024-12-06,0.298866375543557
2024-12-13,-0.4828869136370104
2024-12-20,0.400647279242844
2024-12-27,0.9609501227633501
2025-01-03,-0.12387365058754461
2025-01-10,-0.04069684149049311
2025-01-17,-0.2338256945760965
2025-01-24,0.35914261371811673
2025-01-31,-0.9462869754856301
2025-02-07,-1.098752107988076
2025-02-14,-0.06679207337362154
2025-02-21,-0.5755352491698632
2025-02-28,-0.5685237570697664
2025-03-07,-0.30867216760955635
2025-03-14,0.4181801295038998
2025-03-21,1.9356966002660572
2025-03-28,1.9542627615491068
2025-04-04,1.1653704731095835
2025-04-11,0.6576672297822511
2025-04-18,0.5247560858899344
2025-04-25,1.206834153239106
2025-05-02,0.8630951073246497
2025-05-09,0.947358294616058
2025-05-16,0.7978895718440797
2025-05-23,0.1870077773334003
2025-05-30,-0.019784165013896404
2025-06-06,0.7354575274492501
2025-06-13,0.1741545791044359
2025-06-20,-0.41304154146234534
2025-06-27,-0.6594546097031366
2025-07-04,0.37789169772659004
2025-07-11,-0.2691680896235621
2025-07-18,-1.1040032073829025
2025-07-25,-1.0526721151345766
2025-08-01,-0.9473736265505248
2025-08-08,-1.3791735288946534
2025-08-15,-0.5383553858698883
2025-08-22,-1.7236416501974556
2025-08-29,-1.2771241636303872
2025-09-05,-2.245092914843654
2025-09-12,-1.4451963193345356
2025-09-19,-1.9722233809462335
2025-09-26,-2.77301250626324
2025-10-03,-2.2086758301678753
2025-10-10,-1.8723908509270224
2025-10-17,-2.0945957374217863
2025-10-24,-1.3917423564625242
2025-10-31,-1.6609299012056953
2025-11-07,-1.681184566401775
2025-11-14,-1.0542505904861605
2025-11-21,-1.2507897342519199
2025-11-28,-0.3290292928257983
2025-12-05,-0.6469803763827141
2025-12-12,-1.4461907926352597
2025-12-19,-1.4714266627687356
2025-12-26,-0.6158927735349199
2026-01-02,-0.3566053492648967
2026-01-09,-0.2875988122100548
2026-01-16,-0.9318785981600598
2026-01-23,-1.286142675273469
2026-01-30,-0.8469882432527212
2026-02-06,-1.005374572396237
2026-02-13,-1.2365754335169123
2026-02-20,-0.8930712406093981
2026-02-27,-1.3668719539356406
2026-03-06,-1.4440137486251856
2026-03-13,-0.5563861614779171
2026-03-20,0.19737064235802293
2026-03-27,0.38096968415798094
2026-04-03,0.37243789974081715
2026-04-10,1.9299242972597905
2026-04-17,1.7490962983655962
2026-04-24,-0.6922067941560451
2026-05-01,-0.5461834083538708
2026-05-08,-0.4438144867806238
2026-05-15,-0.3880109925245991
2026-05-22,-0.7823613773636168
2026-05-29,-0.25154422902584705
2026-06-05,-1.1605596687317696
