date,EQ_AMGR_CHG4
2017-04-21,-0.16699605464087652
2017-04-28,0.28350570419176174
2017-05-05,0.7089408573032824
2017-05-12,0.7712219366272408
2017-05-19,-0.14986455596589024
2017-05-26,-0.2589506187242372
2017-06-02,-0.8376934058262063
2017-06-09,-0.8911316455175478
2017-06-16,-0.20589437126697233
2017-06-23,0.01257036818017734
2017-06-30,0.737191267026405
2017-07-07,0.21565535817894796
2017-07-14,0.07199736058426577
2017-07-21,0.45200969026990356
2017-07-28,-0.08310156417993797
2017-08-04,0.6739751630684035
2017-08-11,1.1935536255382397
2017-08-18,1.0166385416389419
2017-08-25,0.6037406404087277
2017-09-01,0.09549589286136687
2017-09-08,-0.15850623325415714
2017-09-15,-0.44762685714861955
2017-09-22,0.17710978564375854
2017-09-29,1.2743649170640892
2017-10-06,0.8934622872389085
2017-10-13,0.3961092947702081
2017-10-20,0.036861004032856894
2017-10-27,-0.9466282313133682
2017-11-03,-0.616897543150095
2017-11-10,-0.21985828744364325
2017-11-17,-0.437293743130715
2017-11-24,-0.3071319255358678
2017-12-01,-0.4246469710729002
2017-12-08,-0.24922687405697566
2017-12-15,-0.4073190652173592
2017-12-22,-0.3797606765347162
2017-12-29,0.3375238401347655
2018-01-05,0.19424078626509655
2018-01-12,1.220586968877576
2018-01-19,2.336859538988085
2018-01-26,1.7308382150197694
2018-02-02,2.2488967628219396
2018-02-09,1.1551765504606801
2018-02-16,-0.8380418630001136
2018-02-23,-1.9189080927976416
2018-03-02,-1.601570043856408
2018-03-09,-0.7159737357369585
2018-03-16,-0.7773124428278251
2018-03-23,0.49693998629668845
2018-03-30,-1.116513030351488
2018-04-06,-2.9659078167857142
2018-04-13,-2.5581594648338646
2018-04-20,-2.249733875331009
2018-04-27,-0.9004235001968025
2018-05-04,0.3514202097328662
2018-05-11,0.06882619990666633
2018-05-18,-0.4003220064193069
2018-05-25,-1.0085511019171078
2018-06-01,-1.2938817326492777
2018-06-08,-0.8122708746859164
2018-06-15,-0.5919908961979944
2018-06-22,-0.006979847975254495
2018-06-29,1.1295576346551388
2018-07-06,0.7089831902626624
2018-07-13,0.38487906652780063
2018-07-20,0.18205487162635328
2018-07-27,-0.49811151468134013
2018-08-03,0.07392269572377623
2018-08-10,0.01414680009379996
2018-08-17,-0.09493572713104541
2018-08-24,-0.26188292860061074
2018-08-31,-0.10927969190010929
2018-09-07,0.5624175623335085
2018-09-14,0.6635974124275567
2018-09-21,0.9595118465454426
2018-09-28,1.272599321295983
2018-10-05,1.2685376186774462
2018-10-12,0.9660599485350418
2018-10-19,0.3611587250004658
2018-10-26,-1.1726312205742382
2018-11-02,-2.0999292230543305
2018-11-09,-2.4890649411059713
2018-11-16,-1.7268668399750466
2018-11-23,-0.23330527525813222
2018-11-30,0.010283317850783603
2018-12-07,0.47064922301694917
2018-12-14,0.4224768387103417
2018-12-21,-0.5122078969927325
2018-12-28,-0.35976590412579396
2019-01-04,0.4809723643221854
2019-01-11,0.7892149795460822
2019-01-18,1.6395252147300776
2019-01-25,1.7102796146242722
2019-02-01,0.7854233919219682
2019-02-08,0.10488022735749875
2019-02-15,-0.4358781609732831
2019-02-22,-0.6690564837042493
2019-03-01,-0.7923114806645535
2019-03-08,0.04426559692903306
2019-03-15,0.4171593688626801
2019-03-22,0.9101465500540595
2019-03-29,1.7712461330345417
2019-04-05,0.8808234744475187
2019-04-12,0.8867755549553464
2019-04-19,0.9111522555332405
2019-04-26,0.5539860202555597
2019-05-03,0.36867443785255233
2019-05-10,0.21606426629344294
2019-05-17,-0.17676851310895947
2019-05-24,-0.8290017172322489
2019-05-31,-0.7549267074529353
2019-06-07,-0.8004371516250309
2019-06-14,-0.44067183711563285
2019-06-21,0.6036616362173882
2019-06-28,0.6962612286490807
2019-07-05,1.6406973499430118
2019-07-12,1.4171685361693114
2019-07-19,0.8184029641348507
2019-07-26,1.1128173243185389
2019-08-02,-0.10144124010874275
2019-08-09,-0.05198942304946038
2019-08-16,-0.8553970197346357
2019-08-23,-1.3783816664181867
2019-08-30,-1.568489950048878
2019-09-06,-1.2579946571204954
2019-09-13,-0.4655284462704067
2019-09-20,0.10486971237647814
2019-09-27,0.38028990859941153
2019-10-04,0.7391911250800884
2019-10-11,0.41543083342321396
2019-10-18,-0.36831991703285627
2019-10-25,0.29614949026709175
2019-11-01,-0.21509425501530338
2019-11-08,0.4938529656682464
2019-11-15,1.169244216529664
2019-11-22,1.1765049524258313
2019-11-29,0.9056947523941287
2019-12-06,0.5102467472482133
2019-12-13,-0.15545097863629984
2019-12-20,-0.22970695479059727
2019-12-27,-0.2763337603294874
2020-01-03,1.407510418313528
2020-01-10,1.648367508830127
2020-01-17,1.2180237836106447
2020-01-24,1.8113969181870355
2020-01-31,0.3900184057413469
2020-02-07,0.17635327941090462
2020-02-14,0.19878069126934644
2020-02-21,0.06006834980620733
2020-02-28,0.17274873743093316
2020-03-06,-1.2585938392085498
2020-03-13,-3.0662736368706143
2020-03-20,-4.098520740871074
2020-03-27,-5.168178253524486
2020-04-03,-3.297618582807681
2020-04-10,-1.0225272660249989
2020-04-17,-0.5315809363229714
2020-04-24,1.3197635481279624
2020-05-01,1.1996507966362022
2020-05-08,0.5885006656316344
2020-05-15,0.19924525266312285
2020-05-22,-0.32052352099084624
2020-05-29,-0.4129458786987972
2020-06-05,-0.23734024827851669
2020-06-12,0.13330601237092285
2020-06-19,0.333940295100518
2020-06-26,0.1721889459555977
2020-07-03,-0.44332847832906236
2020-07-10,-0.5673274922751846
2020-07-17,-0.6973798975739072
2020-07-24,-0.11969199759092741
2020-07-31,0.2300431868002221
2020-08-07,0.6660291797510942
2020-08-14,0.7871941000788372
2020-08-21,0.804066540719686
2020-08-28,0.7963610612173299
2020-09-04,0.7522980046572882
2020-09-11,0.33084020128247654
2020-09-18,-0.2576644095864772
2020-09-25,-0.2429532029347
2020-10-02,-0.2514597606730261
2020-10-09,-0.4228602058046467
2020-10-16,-0.11344240845794676
2020-10-23,0.18465915398717844
2020-10-30,-0.10787682067330259
2020-11-06,0.061181756990875025
2020-11-13,-0.13876407662255874
2020-11-20,-0.14178177965897865
2020-11-27,0.1019038729389607
2020-12-04,0.3925024256887624
2020-12-11,0.678183262593097
2020-12-18,0.548476605133758
2020-12-25,0.4415494898074434
2021-01-01,0.30627160154113514
2021-01-08,0.3438619519331779
2021-01-15,0.17723898880740846
2021-01-22,0.3410741603741434
2021-01-29,0.49442264076963427
2021-02-05,0.3843838887630519
2021-02-12,-0.21447497096332283
2021-02-19,-0.07929901897832571
2021-02-26,-0.18514107416127532
2021-03-05,-0.2523436470417517
2021-03-12,-0.3700476040352453
2021-03-19,-1.0578978167607247
2021-03-26,-1.2256097495773173
2021-04-02,-0.5829591151389121
2021-04-09,0.5528024035338549
2021-04-16,1.1799492956580748
2021-04-23,1.308808538688224
2021-04-30,0.850929658496651
2021-05-07,0.6040684002529338
2021-05-14,0.6786441212743578
2021-05-21,0.3630218876484019
2021-05-28,-0.02960697643632929
2021-06-04,0.061115766174131
2021-06-11,-0.21326175591939697
2021-06-18,0.057059919520799966
2021-06-25,0.9544046050582196
2021-07-02,0.9336275090077018
2021-07-09,0.8863629661101684
2021-07-16,0.7485443924152981
2021-07-23,0.10830938135414778
2021-07-30,-0.20311335098708658
2021-08-06,-0.44721823673538214
2021-08-13,-0.5036549721634458
2021-08-20,-0.4228787992654902
2021-08-27,-0.3429949909431689
2021-09-03,-0.29880330033355573
2021-09-10,0.02388679863060318
2021-09-17,-0.019261414657367477
2021-09-24,-0.36587210843405665
2021-10-01,-0.2211766038388265
2021-10-08,-0.8183657059024336
2021-10-15,-1.187591631657224
2021-10-22,-1.2383804876051892
2021-10-29,-0.696700973473052
2021-11-05,-0.20488116968715867
2021-11-12,-0.3669922239871067
2021-11-19,0.18039673359313535
2021-11-26,-0.15752136340077094
2021-12-03,-0.36402644102575094
2021-12-10,-1.0218111893243387
2021-12-17,-1.2572775915184193
2021-12-24,-2.1499437259879723
2021-12-31,-1.132289351599653
2022-01-07,0.5983823097577377
2022-01-14,0.9034355365274049
2022-01-21,1.5633144572155044
2022-01-28,0.5920227666251404
2022-02-04,-0.9166406129280346
2022-02-11,-0.9862033551786383
2022-02-18,-1.6310873988707477
2022-02-25,-1.8432494939755144
2022-03-04,-1.2610811575538496
2022-03-11,-1.340204241449086
2022-03-18,-1.0314102621975751
2022-03-25,-0.5273598067663687
2022-04-01,0.11828924571457902
2022-04-08,0.6384235906437388
2022-04-15,0.7489616384615012
2022-04-22,0.22889317432013026
2022-04-29,-0.25545527116786365
2022-05-06,-1.164496383912713
2022-05-13,-0.9398096381349015
2022-05-20,-1.0675855169970119
2022-05-27,-0.8458967651260861
2022-06-03,-0.3398951899035574
2022-06-10,-0.05456399270225308
2022-06-17,0.3035849753089414
2022-06-24,-0.46355376520229974
2022-07-01,-0.45972345053770813
2022-07-08,-0.7013813751106761
2022-07-15,-0.5891709156260017
2022-07-22,0.07181879374792774
2022-07-29,0.25610530518155433
2022-08-05,0.43578868452731695
2022-08-12,0.503219783712692
2022-08-19,0.320727886739351
2022-08-26,0.5769190044261481
2022-09-02,0.1942807907245403
2022-09-09,0.026797852142925554
2022-09-16,-0.11654749721191278
2022-09-23,-0.3028287063031593
2022-09-30,-0.2682103779757072
2022-10-07,-0.5401028087838401
2022-10-14,-0.36992205122996547
2022-10-21,-0.6660856902588748
2022-10-28,-0.30717139374329083
2022-11-04,0.3199580062782099
2022-11-11,0.6589270138400972
2022-11-18,0.7829411277428455
2022-11-25,1.1512472571431767
2022-12-02,1.0424480224939177
2022-12-09,0.9835176569009925
2022-12-16,0.8788855059212348
2022-12-23,0.3975488872012395
2022-12-30,-0.06931590508414191
2023-01-06,-0.24288899717440937
2023-01-13,-0.19663901228627936
2023-01-20,-0.19217023368616606
2023-01-27,0.6938127503938678
2023-02-03,0.7150008093430027
2023-02-10,1.1800593742195378
2023-02-17,0.8604125032657621
2023-02-24,0.3021758816837316
2023-03-03,0.11609764490584808
2023-03-10,-0.6336681806443243
2023-03-17,-0.3416272908718755
2023-03-24,-0.6038737758513593
2023-03-31,-0.5679216792887058
2023-04-07,-0.5797963965017467
2023-04-14,-0.25816876823371593
2023-04-21,0.36928635771912266
2023-04-28,0.9441203580516863
2023-05-05,1.238017821374202
2023-05-12,0.7878214772164664
2023-05-19,0.46982692492442385
2023-05-26,0.1607813362827015
2023-06-02,0.3147808132122273
2023-06-09,0.24809332130677686
2023-06-16,0.4798721848695387
2023-06-23,1.0090122281671443
2023-06-30,1.109137045987001
2023-07-07,0.8064145638661036
2023-07-14,0.6977052838518554
2023-07-21,-0.021743519180755955
2023-07-28,0.12897310213452245
2023-08-04,0.2867433673073875
2023-08-11,0.2503653242950012
2023-08-18,0.08149420415496092
2023-08-25,-0.22683425259406115
2023-09-01,-0.2648737770826349
2023-09-08,-0.3623586821948325
2023-09-15,0.03242414279298689
2023-09-22,0.009919621734501286
2023-09-29,0.6053382951840466
2023-10-06,0.023403491610810914
2023-10-13,-0.502157237123553
2023-10-20,-0.7255845877991265
2023-10-27,-1.2846142901974085
2023-11-03,-1.0479128292312465
2023-11-10,-0.6756458304762046
2023-11-17,0.021517390147741986
2023-11-24,0.19481164850603785
2023-12-01,1.1684944884197173
2023-12-08,1.4781519454504226
2023-12-15,1.153827789924993
2023-12-22,1.0068716634532193
2023-12-29,0.9708828262053957
2024-01-05,0.6824307455970632
2024-01-12,1.0744445937824623
2024-01-19,0.7899272521064288
2024-01-26,0.3381355150141831
2024-02-02,0.2523203804981705
2024-02-09,0.10548346182065182
2024-02-16,-0.08631561537014837
2024-02-23,0.07460513254860565
2024-03-01,0.23221378717548813
2024-03-08,-0.20686675883627217
2024-03-15,0.015322918742261386
2024-03-22,-0.17505079507755872
2024-03-29,0.011397626269865879
2024-04-05,0.09670761482805078
2024-04-12,0.1310873091410634
2024-04-19,0.25561833760296154
2024-04-26,-0.7116129821266318
2024-05-03,-0.9719679219482432
2024-05-10,-0.9926255691147408
2024-05-17,-0.7694829165897243
2024-05-24,0.5405543487931261
2024-05-31,0.9959931140006227
2024-06-07,1.4894727125662919
2024-06-14,0.924248321970662
2024-06-21,0.515652877719468
2024-06-28,0.2359709235080581
2024-07-05,-0.006060509863365484
2024-07-12,-0.059080387870998875
2024-07-19,0.06018525297721636
2024-07-26,0.32705531352235306
2024-08-02,0.19737466780806287
2024-08-09,-0.013471835774160912
2024-08-16,-0.8311133213644539
2024-08-23,-0.4955670945378738
2024-08-30,-0.25889632373655225
2024-09-06,0.3283502384736196
2024-09-13,0.9356802418301534
2024-09-20,0.3114582996007431
2024-09-27,0.47024568519476473
2024-10-04,0.780594902718099
2024-10-11,0.5805295154825302
2024-10-18,0.5989857971509458
2024-10-25,0.3839610189975038
2024-11-01,0.003353354724335975
2024-11-08,-0.04364173932934592
2024-11-15,-0.6566104458364221
2024-11-22,0.322301827998547
2024-11-29,0.1938446307460065
2024-12-06,0.8002416074121355
2024-12-13,1.4914323472569215
2024-12-20,0.12774939377917302
2024-12-27,-0.6050718997588369
2025-01-03,-0.9224351027892371
2025-01-10,-1.6905728957884036
2025-01-17,-1.4758894850202915
2025-01-24,-1.741191768784951
2025-01-31,-1.644036651359036
2025-02-07,-0.2958033370624247
2025-02-14,-0.9904357844090502
2025-02-21,0.13638384012112528
2025-02-28,0.27816916948242193
2025-03-07,-0.6579849563076203
2025-03-14,-0.22838586731794974
2025-03-21,-1.2913252901599084
2025-03-28,-1.68522711310122
2025-04-04,-0.08177020443594923
2025-04-11,-0.3618344763830421
2025-04-18,-0.44769134752620726
2025-04-25,-0.2675354970852235
2025-05-02,-1.312876810168287
2025-05-09,-0.7218350731375894
2025-05-16,0.03785914430051704
2025-05-23,0.5571777541622241
2025-05-30,0.7419152992431768
2025-06-06,0.32282508004707505
2025-06-13,-0.029112318510748785
2025-06-20,-0.344053566077246
2025-06-27,-0.3026834552500744
2025-07-04,-0.16550304677049246
2025-07-11,0.2910964190935132
2025-07-18,0.4084931825130847
2025-07-25,0.21341209234695968
2025-08-01,0.1192218839788979
2025-08-08,0.34904018533291137
2025-08-15,-0.1556625529656556
2025-08-22,0.21369396655941783
2025-08-29,0.19465562876947473
2025-09-05,-0.01382515999135803
2025-09-12,0.12532968367242273
2025-09-19,0.011256390212735546
2025-09-26,0.2743969381961116
2025-10-03,0.4616895022975926
2025-10-10,0.8348893578345297
2025-10-17,0.6995950684901149
2025-10-24,0.29773607584069267
2025-10-31,-0.1298230954461813
2025-11-07,-0.3573028626252226
2025-11-14,-0.6033179718365148
2025-11-21,-0.24262096546508152
2025-11-28,0.12857772999971936
2025-12-05,-0.022519662471233545
2025-12-12,0.6536195642472189
2025-12-19,1.0344102693010138
2025-12-26,1.09655513566154
2026-01-02,0.6528595042415858
2026-01-09,0.031196371256306255
2026-01-16,0.017681760942582427
2026-01-23,-0.8277321173475491
2026-01-30,-0.9735222546660571
2026-02-06,-0.6808634546240943
2026-02-13,-0.6291351134724263
2026-02-20,-0.14840044673794145
2026-02-27,1.8620463515543502
2026-03-06,2.0978679457146656
2026-03-13,1.4058460897376694
2026-03-20,-0.5116747693138255
2026-03-27,-1.8082986179231908
2026-04-03,-2.709502908699144
2026-04-10,-1.787224066773492
2026-04-17,0.8496956514213357
2026-04-24,2.3409994726849033
2026-05-01,2.6932169102404857
2026-05-08,1.545906836709587
2026-05-15,1.3480033733569678
2026-05-22,0.945418553546243
2026-05-29,-0.1702174051641286
2026-06-05,0.1556918951754319
