date,EQ_VRP
2017-04-07,0.06495440293723759
2017-04-14,0.09952818011561247
2017-04-21,0.08419664809367458
2017-04-28,0.03653486740355803
2017-05-05,0.033173552789969335
2017-05-12,0.030508986834129892
2017-05-19,0.05828038876880364
2017-05-26,0.030029682901942648
2017-06-02,0.02943768921494054
2017-06-09,0.05146989471479707
2017-06-16,0.048275649843733406
2017-06-23,0.05282257944041889
2017-06-30,0.0610380907269246
2017-07-07,0.06295827052020331
2017-07-14,0.04029684066859103
2017-07-21,0.046564800907704866
2017-07-28,0.06001984600137219
2017-08-04,0.060069754537448755
2017-08-11,0.0976974572336815
2017-08-18,0.08303954908276559
2017-08-25,0.052518807185931944
2017-09-01,0.03377312562703197
2017-09-08,0.05997478169990426
2017-09-15,0.029858946823933988
2017-09-22,0.024179363896598693
2017-09-29,0.022141275414860384
2017-10-06,0.03681467221462038
2017-10-13,0.04513048743962713
2017-10-20,0.04858444551008091
2017-10-27,0.04960608236351444
2017-11-03,0.05269300538400305
2017-11-10,0.07995896320147422
2017-11-17,0.07959853983615008
2017-11-24,0.0598490937213057
2017-12-01,0.07171472453411838
2017-12-08,0.053769695285349334
2017-12-15,0.0519034269384793
2017-12-22,0.05725492819005401
2017-12-29,0.06436687914447684
2018-01-05,0.027658984331177527
2018-01-12,0.03953564488990887
2018-01-19,0.050573123723181235
2018-01-26,0.04261592259230665
2018-02-02,0.028574678969096712
2018-02-09,0.08846566181613946
2018-02-16,-0.040095385793064126
2018-02-23,-0.06930565094210142
2018-03-02,-0.03721045095578637
2018-03-09,-0.10309586789503389
2018-03-16,-0.09247707031035324
2018-03-23,-0.028265552263199656
2018-03-30,-0.075184867600334
2018-04-06,-0.028004210283147618
2018-04-13,-0.043029848337075516
2018-04-20,-0.04822745985506122
2018-04-27,-0.05673943212585392
2018-05-04,-0.03426590792252751
2018-05-11,-0.06927800324315195
2018-05-18,0.032337483626726546
2018-05-25,0.038026887839264334
2018-06-01,0.05500834292937021
2018-06-08,0.047190548108087066
2018-06-15,0.04391009701276112
2018-06-22,0.0544543477978852
2018-06-29,0.06781119020286462
2018-07-06,0.0570504597389597
2018-07-13,0.04179557352890016
2018-07-20,0.04796347890701473
2018-07-27,0.049524967262865024
2018-08-03,0.04318719600269835
2018-08-10,0.05764415523473322
2018-08-17,0.06000146969688924
2018-08-24,0.07635171115756781
2018-08-31,0.09062602792034213
2018-09-07,0.10151692905071866
2018-09-14,0.07068422114813228
2018-09-21,0.06608524105562748
2018-09-28,0.06582048939185961
2018-10-05,0.08350888706677975
2018-10-12,0.08568935633820837
2018-10-19,0.07533838916362265
2018-10-26,0.09745624344667259
2018-11-02,0.025157369278175995
2018-11-09,-0.005891009446682943
2018-11-16,0.0050325988524839715
2018-11-23,0.023200678657858742
2018-11-30,-0.06378376698191285
2018-12-07,-0.015108039447497085
2018-12-14,-0.030848870823273894
2018-12-21,0.014088003070925281
2018-12-28,-0.007998256136339088
2019-01-04,-0.07536898255507399
2019-01-11,-0.12126012713329051
2019-01-18,-0.11933287924805272
2019-01-25,-0.0939402843368422
2019-02-01,-0.08165702473311232
2019-02-08,-0.08166525141752573
2019-02-15,0.06010347016356904
2019-02-22,0.04866098307009499
2019-03-01,0.046221550482835674
2019-03-08,0.043940575361056916
2019-03-15,0.011425194006591186
2019-03-22,0.04382409634734989
2019-03-29,0.018159280883583914
2019-04-05,0.00437954127453985
2019-04-12,0.006215545440538026
2019-04-19,0.005709605030927739
2019-04-26,0.01108847618541331
2019-05-03,0.042249528252499446
2019-05-10,0.06773859320805954
2019-05-17,0.06649617480428836
2019-05-24,0.06333946508189671
2019-05-31,0.09306882204415892
2019-06-07,0.0030004730103740107
2019-06-14,-0.008058151872239017
2019-06-21,-0.013838939542379802
2019-06-28,-0.01737820869445436
2019-07-05,-0.029099169973785727
2019-07-12,-0.03343805804248162
2019-07-19,-0.013584888502302078
2019-07-26,-0.003037121906391077
2019-08-02,0.04831696971600569
2019-08-09,0.05127064227143374
2019-08-16,0.06761168672616584
2019-08-23,0.07777659127383828
2019-08-30,0.05684534239563757
2019-09-06,0.00755472068463639
2019-09-13,-0.0037515546175879433
2019-09-20,0.018013897588709082
2019-09-27,0.06439416497875795
2019-10-04,0.06254359021435651
2019-10-11,0.05282421525224962
2019-10-18,0.05334340147888274
2019-10-25,0.05633605249347805
2019-11-01,0.058661571812015756
2019-11-08,0.05706748575812726
2019-11-15,0.06104468429262879
2019-11-22,0.07575916832697516
2019-11-29,0.08782166583665663
2019-12-06,0.09447417388087626
2019-12-13,0.08495972267417347
2019-12-20,0.08021716500168373
2019-12-27,0.0938412556447164
2020-01-03,0.09470389606078351
2020-01-10,0.0795000170422476
2020-01-17,0.07224932279445909
2020-01-24,0.07864037876173924
2020-01-31,0.09075244825555999
2020-02-07,0.03167687043583013
2020-02-14,0.013468981520961334
2020-02-21,0.038531247240891575
2020-02-28,0.07611392745760415
2020-03-06,0.09684133373264575
2020-03-13,0.2064286580996777
2020-03-20,0.18287022426198224
2020-03-27,0.043158351371243575
2020-04-03,-0.12142362144989988
2020-04-10,-0.28598803315418186
2020-04-17,-0.3325201542960319
2020-04-24,-0.2960730474446439
2020-05-01,-0.2832964643651825
2020-05-08,-0.31996466391726003
2020-05-15,-0.08762646852000605
2020-05-22,-0.05743258422010389
2020-05-29,-0.04243777242527308
2020-06-05,0.06119193004852691
2020-06-12,0.11904788068478489
2020-06-19,0.1161242927878553
2020-06-26,0.09205999441527868
2020-07-03,0.01626428425178078
2020-07-10,0.027732069258483844
2020-07-17,0.017199089881701463
2020-07-24,0.02290117099081923
2020-07-31,0.03883255047507317
2020-08-07,0.0757801732191839
2020-08-14,0.07478654854369116
2020-08-21,0.13140458889310003
2020-08-28,0.15015612769439796
2020-09-04,0.18414701708866948
2020-09-11,0.11825870571282598
2020-09-18,0.10623293923885505
2020-09-25,0.11507647231583498
2020-10-02,0.13655622138354545
2020-10-09,0.07877019693239926
2020-10-16,0.10302704106317173
2020-10-23,0.12661254051852716
2020-10-30,0.18073902610804776
2020-11-06,-0.02106175371417926
2020-11-13,-0.038181579077803895
2020-11-20,-0.033099588247859885
2020-11-27,-0.06357425758675922
2020-12-04,-0.0530574278522519
2020-12-11,-0.03157797138395152
2020-12-18,-0.0469338791989857
2020-12-25,0.026867606323349447
2021-01-01,0.1329301724000866
2021-01-08,0.12397144875922364
2021-01-15,0.14166785753201688
2021-01-22,0.12191020886976468
2021-01-29,0.19469610270811416
2021-02-05,0.032487331130631514
2021-02-12,0.023382038149079548
2021-02-19,0.041305705468235726
2021-02-26,0.08427101262932091
2021-03-05,0.05669872709988316
2021-03-12,0.012772377160902959
2021-03-19,0.016198736088321147
2021-03-26,0.025342488902449223
2021-04-02,0.05301851808912311
2021-04-09,0.03439250864413865
2021-04-16,0.03476180613652355
2021-04-23,0.08334698870848922
2021-04-30,0.0923111445158708
2021-05-07,0.0854241288682022
2021-05-14,0.09857045383240338
2021-05-21,0.11053512229514603
2021-05-28,0.07634117587002143
2021-06-04,0.09643026969902069
2021-06-11,0.09598971365965528
2021-06-18,0.12587821589998605
2021-06-25,0.04744001075574018
2021-07-02,0.03832484664354073
2021-07-09,0.06082488672413296
2021-07-16,0.07845364893034656
2021-07-23,0.0605854360157803
2021-07-30,0.06833049715055965
2021-08-06,0.047071606363206925
2021-08-13,0.06547054440544971
2021-08-20,0.10945241907315427
2021-08-27,0.0890035173780181
2021-09-03,0.08912925478987639
2021-09-10,0.12267076521202966
2021-09-17,0.13197289895593006
2021-09-24,0.10155077980787226
2021-10-01,0.11769887189064969
2021-10-08,0.093939742396607
2021-10-15,0.057453654154638586
2021-10-22,0.04801382019873775
2021-10-29,0.05225825124626646
2021-11-05,0.061790002937994054
2021-11-12,0.0625415558296842
2021-11-19,0.07832929607599515
2021-11-26,0.18675485829814092
2021-12-03,0.1962203699699646
2021-12-10,0.049542821770293316
2021-12-17,0.06639157626154898
2021-12-24,0.022986534292458616
2021-12-31,0.02179140772953489
2022-01-07,0.027985732694126686
2022-01-14,0.03238394626454058
2022-01-21,0.07581633393257417
2022-01-28,0.062313339642763255
2022-02-04,0.04373928978386077
2022-02-11,0.08584805492033548
2022-02-18,0.10849113629400556
2022-02-25,0.10783647582332676
2022-03-04,0.1533635575789876
2022-03-11,0.13584258192093254
2022-03-18,0.03487380556204939
2022-03-25,0.0007215960776164876
2022-04-01,-0.008382540162423902
2022-04-08,0.011098106002261354
2022-04-15,0.020799983072830652
2022-04-22,0.06493391363095954
2022-04-29,0.10408875913875612
2022-05-06,0.08185088286000289
2022-05-13,0.164637190074025
2022-05-20,0.20228984909771
2022-05-27,0.023540867061530496
2022-06-03,0.014258902862666067
2022-06-10,0.022834749014250477
2022-06-17,0.03419013631590112
2022-06-24,-0.0715111448783336
2022-07-01,-0.07931468101120398
2022-07-08,-0.10293444524106157
2022-07-15,-0.09874793913337607
2022-07-22,-0.06582787815789615
2022-07-29,-0.10540123853413452
2022-08-05,-0.06870336903817698
2022-08-12,-0.01213356852484021
2022-08-19,0.036158676323234856
2022-08-26,0.05770692774802025
2022-09-02,0.0362109603456911
2022-09-09,-0.004667629098699361
2022-09-16,0.0002578490460141136
2022-09-23,0.05200535379277382
2022-09-30,0.07121323396523285
2022-10-07,0.0919863157316666
2022-10-14,0.09915759661787768
2022-10-21,0.029672563068313007
2022-10-28,-0.02496620025764984
2022-11-04,-0.025471250911825755
2022-11-11,-0.06645084992288053
2022-11-18,-0.024854377847952774
2022-11-25,-0.024389337771114655
2022-12-02,-0.03901492103581969
2022-12-09,-0.02363835295826608
2022-12-16,-0.016508579640936855
2022-12-23,-0.01110742731964659
2022-12-30,0.016690498609940485
2023-01-06,0.08492338166078933
2023-01-13,0.037547328632756755
2023-01-20,0.05783918046597658
2023-01-27,0.031922819911880146
2023-02-03,0.06276050337129918
2023-02-10,0.10074320070247565
2023-02-17,0.09500178155508965
2023-02-24,0.07989285180134476
2023-03-03,0.04484329952901217
2023-03-10,0.0740289016382224
2023-03-17,0.0755135287679995
2023-03-24,0.04692892541514354
2023-03-31,-0.003289221690116556
2023-04-07,-0.003950405869062229
2023-04-14,-0.017755662273117673
2023-04-21,-0.0016159719188609811
2023-04-28,-0.007056132808745175
2023-05-05,0.07820117523006728
2023-05-12,0.07402596860145294
2023-05-19,0.07024471925600469
2023-05-26,0.12266743413244642
2023-06-02,0.07830600227387313
2023-06-09,0.07092828398823349
2023-06-16,0.05269702135585766
2023-06-23,0.03344888601201289
2023-06-30,0.03482398024408967
2023-07-07,0.03825615947168079
2023-07-14,0.01763036449274126
2023-07-21,0.021182160158110058
2023-07-28,0.02138628841747764
2023-08-04,0.03375305858410449
2023-08-11,0.02425428238106568
2023-08-18,0.04192597344674023
2023-08-25,0.03989607673231814
2023-09-01,0.000983491600195785
2023-09-08,0.0185384695518854
2023-09-15,0.01997283042498016
2023-09-22,0.04221356344774757
2023-09-29,0.05314965840662966
2023-10-06,0.049948922337719096
2023-10-13,0.07722087778872788
2023-10-20,0.09115574208994107
2023-10-27,0.11449327351976844
2023-11-03,-0.05330762732993191
2023-11-10,-0.06478431554248004
2023-11-17,-0.05707672883043405
2023-11-24,-0.06686817747319707
2023-12-01,-0.06491432574638994
2023-12-08,-0.06813833823850912
2023-12-15,-0.046499894753219445
2023-12-22,0.002665043523894961
2023-12-29,0.06614323795930149
2024-01-05,0.04331441136334112
2024-01-12,0.04166108697018191
2024-01-19,0.04706664693537156
2024-01-26,0.046431471357357076
2024-02-02,0.05284633019592436
2024-02-09,0.05291108858913594
2024-02-16,0.06058638904332149
2024-02-23,0.052683973679198776
2024-03-01,0.08251240772384963
2024-03-08,0.09284519795634803
2024-03-15,0.0855422910146332
2024-03-22,0.06063593878994632
2024-03-29,0.06095902021360358
2024-04-05,0.08286363583548194
2024-04-12,0.082747620338866
2024-04-19,0.0717114917820127
2024-04-26,0.015415355050430513
2024-05-03,-0.0008592868524929242
2024-05-10,-0.017849642935985732
2024-05-17,-0.01827314547873142
2024-05-24,-0.018897183574916862
2024-05-31,-0.0067452675586418265
2024-06-07,-0.006077352050231258
2024-06-14,0.05312654557142554
2024-06-21,0.07215037335264368
2024-06-28,0.0599216321255701
2024-07-05,0.059751716213954656
2024-07-12,0.0637666879110298
2024-07-19,0.07361567691949304
2024-07-26,0.06854272198508343
2024-08-02,0.12237857603244431
2024-08-09,0.10246718851072796
2024-08-16,0.0007895917299193533
2024-08-23,0.008855443744990282
2024-08-30,0.006680948012485227
2024-09-06,0.04544720152842682
2024-09-13,-0.03754643364526014
2024-09-20,-0.04021998817368938
2024-09-27,-0.016116429298422635
2024-10-04,0.007196537157598937
2024-10-11,0.04130496290181307
2024-10-18,0.018382330917849132
2024-10-25,0.036881637441967874
2024-11-01,0.10021470888007603
2024-11-08,0.015040378123151787
2024-11-15,0.009814697133261968
2024-11-22,-0.002642242296438585
2024-11-29,-0.020510743321450475
2024-12-06,-0.027405520729057303
2024-12-13,-0.019696841290017975
2024-12-20,0.018611916070508938
2024-12-27,0.002157146197463544
2025-01-03,0.06075931125886365
2025-01-10,0.09693534130957691
2025-01-17,0.041214337780132684
2025-01-24,0.02546683400370016
2025-01-31,0.03992858930242103
2025-02-07,0.0418816947153479
2025-02-14,0.03166778604430569
2025-02-21,0.05595675685677309
2025-02-28,0.06800696418898164
2025-03-07,0.08991821832925712
2025-03-14,0.09554432226864919
2025-03-21,0.08608365828242168
2025-03-28,0.10873394518115284
2025-04-04,0.22326689998898094
2025-04-11,0.08192110016987997
2025-04-18,0.002813170121092279
2025-04-25,-0.08463557514025874
2025-05-02,-0.11110957767515697
2025-05-09,-0.11315783457941903
2025-05-16,-0.18484850574064687
2025-05-23,-0.14028613253765634
2025-05-30,-0.04254370102709257
2025-06-06,-0.033763128128505626
2025-06-13,0.016420438457321246
2025-06-20,0.031871996215763254
2025-06-27,-0.01603075322609912
2025-07-04,-0.01019345307258912
2025-07-11,0.030391668254140553
2025-07-18,0.06755667002980265
2025-07-25,0.05397106876568762
2025-08-01,0.0771997831880876
2025-08-08,0.018821230282080575
2025-08-15,0.02166244945589127
2025-08-22,0.03422679960415416
2025-08-29,0.049540406367010154
2025-09-05,0.04952805425517198
2025-09-12,0.041522314573617033
2025-09-19,0.05000951452318014
2025-09-26,0.08607972145246413
2025-10-03,0.11855664280601788
2025-10-10,0.12633031913301018
2025-10-17,0.10954296368593143
2025-10-24,0.059408486787608336
2025-10-31,0.0705135263063261
2025-11-07,0.07545890031923225
2025-11-14,0.08622226183884464
2025-11-21,0.11023641671441861
2025-11-28,0.008098187561324133
2025-12-05,0.019848590689608397
2025-12-12,0.024454703793986343
2025-12-19,0.024571705792150317
2025-12-26,0.007621088124719205
2026-01-02,0.022207085307046973
2026-01-09,0.017663445980379888
2026-01-16,0.04794620866770892
2026-01-23,0.0931290512074642
2026-01-30,0.10648478363754833
2026-02-06,0.13815238090176857
2026-02-13,0.13017655410754259
2026-02-20,0.11892784293549592
2026-02-27,0.1311253261066392
2026-03-06,0.2264141033614014
2026-03-13,0.19788561429834053
2026-03-20,0.1874827825466573
2026-03-27,0.22932976127126964
2026-04-03,0.0983144560474363
2026-04-10,0.018462173441928964
2026-04-17,-0.03321306408740801
2026-04-24,-0.019105355807946728
2026-05-01,-0.02240834664665725
2026-05-08,-0.008902711250541206
2026-05-15,0.024032715205132976
2026-05-22,0.048901729579856834
2026-05-29,0.041574413906357036
2026-06-05,0.07215399215555948
