date,EQ_LEV_CHG4
2013-12-27,1.0088481698911034
2014-01-03,-1.3466402921471121
2014-01-10,-1.5237321848913978
2014-01-17,-1.067952925801059
2014-01-24,-2.4464919110218597
2014-01-31,-0.7781899165893066
2014-02-07,-0.5536539923239469
2014-02-14,-0.6662006009659194
2014-02-21,-1.6541870372204084
2014-02-28,-1.172703876003457
2014-03-07,-1.1446343380739805
2014-03-14,-1.314967763363828
2014-03-21,-0.2788110904173445
2014-03-28,0.5556330485055666
2014-04-04,0.01792040784081533
2014-04-11,0.7019572482413741
2014-04-18,0.710819822846361
2014-04-25,0.2738803366920948
2014-05-02,0.7855046731328218
2014-05-09,0.3613350863526435
2014-05-16,0.14540726872593324
2014-05-23,-0.14930181664063702
2014-05-30,-0.8770924468198031
2014-06-06,-0.6393439310906487
2014-06-13,-0.3060126339045994
2014-06-20,-0.575996298716147
2014-06-27,-0.16726908821319464
2014-07-04,-1.5005318283520297
2014-07-11,-0.976032222759468
2014-07-18,-0.8000325199363453
2014-07-25,-0.0920097272620305
2014-08-01,1.1117785781052598
2014-08-08,0.3368403673036564
2014-08-15,1.0908984629930898
2014-08-22,0.04439376318850595
2014-08-29,-0.24044551266126227
2014-09-05,0.4196326447851147
2014-09-12,-0.18041668131274188
2014-09-19,0.26513878162581467
2014-09-26,0.013717042700724751
2014-10-03,-0.17700081100966547
2014-10-10,0.037697087310494766
2014-10-17,0.3668961748645708
2014-10-24,0.9741362241181833
2014-10-31,-0.667984096012294
2014-11-07,-0.46858288525942293
2014-11-14,0.5610783744679871
2014-11-21,0.5131298895817696
2014-11-28,2.493155573563333
2014-12-05,2.0799953688483304
2014-12-12,1.0371763009067207
2014-12-19,1.3457760706092345
2014-12-26,2.3403531686952666
2015-01-02,0.742082569160481
2015-01-09,0.13814315153495457
2015-01-16,0.32928353482456063
2015-01-23,-1.344961989433386
2015-01-30,-0.013476462922896039
2015-02-06,-0.06901607245405611
2015-02-13,-1.1762241254098236
2015-02-20,-0.6915645291953191
2015-02-27,-0.6243601082578799
2015-03-06,-0.6910386469614879
2015-03-13,-0.27556539941105723
2015-03-20,-0.6987227539846868
2015-03-27,-0.5319649829388301
2015-04-03,-0.6964894651809109
2015-04-10,-0.5279911525365693
2015-04-17,0.029104762915971225
2015-04-24,0.11547344626694218
2015-05-01,0.7681131489704308
2015-05-08,0.5332382469823158
2015-05-15,-0.0353771032245776
2015-05-22,0.12854363057491042
2015-05-29,0.009719818501411901
2015-06-05,-0.4172555389531596
2015-06-12,0.4052983847977143
2015-06-19,-0.4488589481011337
2015-06-26,-0.5878862162454775
2015-07-03,-1.1381742967053887
2015-07-10,-1.092917786127745
2015-07-17,-0.8377593090279445
2015-07-24,-0.5456521201123117
2015-07-31,0.8801597908256934
2015-08-07,0.9791727954100204
2015-08-14,0.9351245601013899
2015-08-21,0.25473975956842226
2015-08-28,0.1670687506943415
2015-09-04,0.6091177568715136
2015-09-11,-0.3448741608318276
2015-09-18,-0.878791453748917
2015-09-25,-1.6217395660724885
2015-10-02,-2.1376228204580614
2015-10-09,-0.6999451159292968
2015-10-16,-1.197385209776949
2015-10-23,-0.8304291544551208
2015-10-30,-1.207226606293624
2015-11-06,-0.7201846076451781
2015-11-13,0.5996727034484186
2015-11-20,0.6583852142649476
2015-11-27,1.003906231545419
2015-12-04,1.336629549746507
2015-12-11,1.4318836830622967
2015-12-18,1.9962760994444744
2015-12-25,2.358268054260481
2016-01-01,0.8764471293291128
2016-01-08,0.45670774899599187
2016-01-15,-0.1750394571224314
2016-01-22,-0.4763234464322887
2016-01-29,-1.2836768108258716
2016-02-05,-0.6387215019436987
2016-02-12,-1.3298602674922404
2016-02-19,-1.1257255867088907
2016-02-26,0.18358122260834797
2016-03-04,-0.224196180879082
2016-03-11,0.6899718171898617
2016-03-18,-0.3288232095485463
2016-03-25,0.19177486367875246
2016-04-01,0.21945852164267918
2016-04-08,0.14811938186264847
2016-04-15,1.0020452973238654
2016-04-22,0.5648007622475055
2016-04-29,0.5996629574150003
2016-05-06,1.3630026099852934
2016-05-13,0.8756158073185495
2016-05-20,0.5297093417597403
2016-05-27,-0.22278689856651832
2016-06-03,-0.9945626832910257
2016-06-10,-1.1950593041429072
2016-06-17,-1.7879733782769704
2016-06-24,0.1158881033044536
2016-07-01,-0.3051572390369642
2016-07-08,-0.6673597965706995
2016-07-15,-0.18350090816551054
2016-07-22,-0.5248022078464389
2016-07-29,0.360193075811453
2016-08-05,0.9776069019899386
2016-08-12,1.2752167471344091
2016-08-19,0.29011094115573643
2016-08-26,0.2609713921018571
2016-09-02,0.5540028563567782
2016-09-09,0.8872751267221475
2016-09-16,0.64439467635738
2016-09-23,0.1907563157410062
2016-09-30,-1.1379215766058879
2016-10-07,-1.8151155877301735
2016-10-14,-1.794093991357842
2016-10-21,-2.045095602399955
2016-10-28,-0.1743801636628302
2016-11-04,0.2786257722611064
2016-11-11,1.8703384295302308
2016-11-18,3.698770536346956
2016-11-25,2.3316506195288165
2016-12-02,2.1123992066804718
2016-12-09,-0.013735042803819838
2016-12-16,-0.7656415660633611
2016-12-23,-1.2760291740777574
2016-12-30,0.48112847333950204
2017-01-06,1.826782001321799
2017-01-13,1.9411729031513063
2017-01-20,1.5644087532035789
2017-01-27,-0.5420178472523797
2017-02-03,-1.1114060660774305
2017-02-10,-1.4810668602059656
2017-02-17,-0.6112955866855122
2017-02-24,0.6423136797318427
2017-03-03,1.1521989435338647
2017-03-10,0.41331718223740355
2017-03-17,1.8956721494760724
2017-03-24,1.1238723136816526
2017-03-31,-1.024670352908664
2017-04-07,-0.4932863886962591
2017-04-14,-1.2975385879694012
2017-04-21,-0.7380917035115068
2017-04-28,0.6598289797023806
2017-05-05,0.25177954375939715
2017-05-12,-0.18995692347825618
2017-05-19,-0.12930919043039782
2017-05-26,-0.28018079351611674
2017-06-02,0.12097430939133128
2017-06-09,0.2867683798396136
2017-06-16,0.14487327261806865
2017-06-23,0.498837339209299
2017-06-30,-0.9187416891058747
2017-07-07,-0.5025997560064751
2017-07-14,0.6020720266686774
2017-07-21,0.6543514340272131
2017-07-28,1.5368879861465436
2017-08-04,0.8227184297096901
2017-08-11,-1.3170300135156068
2017-08-18,-1.8119434632510643
2017-08-25,-0.11803059914075428
2017-09-01,0.5500148354428421
2017-09-08,1.9307758507542578
2017-09-15,1.7054957453287194
2017-09-22,0.10248495926701896
2017-09-29,-2.1123233317673185
2017-10-06,-2.559628363444428
2017-10-13,-1.192113065966601
2017-10-20,-0.6272025100811947
2017-10-27,1.6989270961768503
2017-11-03,2.0674123627170284
2017-11-10,1.621803128893454
2017-11-17,0.5699753757091243
2017-11-24,1.1605099128454228
2017-12-01,0.9417397599723453
2017-12-08,0.0462707516341078
2017-12-15,1.4620300856284205
2017-12-22,-0.7486701109923178
2017-12-29,-0.8144247955401462
2018-01-05,-0.5654052202870408
2018-01-12,-1.5222280209507442
2018-01-19,-1.7093498978394783
2018-01-26,-0.5523666305760551
2018-02-02,0.4703855135874641
2018-02-09,2.1578910362167125
2018-02-16,4.913375118458426
2018-02-23,2.39458932711303
2018-03-02,0.1000891603533238
2018-03-09,-1.425903564677172
2018-03-16,-1.7508997299102322
2018-03-23,-0.913924101299248
2018-03-30,0.08814801968080789
2018-04-06,2.0070130810872753
2018-04-13,0.6467219391962193
2018-04-20,0.6024144096564525
2018-04-27,0.6567668659593429
2018-05-04,-0.48441911604624166
2018-05-11,1.0363476284593351
2018-05-18,0.37596773910961984
2018-05-25,0.46482305321676104
2018-06-01,-0.03440579125702853
2018-06-08,-1.7108193573845092
2018-06-15,-0.9312438370930585
2018-06-22,-0.9001543320802089
2018-06-29,-0.9201007091454976
2018-07-06,-0.34427453137939357
2018-07-13,-0.07155071267663403
2018-07-20,-0.3248518708689176
2018-07-27,-0.6287476102423215
2018-08-03,-0.6941241218566219
2018-08-10,-0.03638298156402963
2018-08-17,-0.23992092847955637
2018-08-24,0.30276472526437515
2018-08-31,-0.19771278625558303
2018-09-07,-0.9975089325817811
2018-09-14,-1.0793108306154586
2018-09-21,-1.181014057817598
2018-09-28,-0.874950539815469
2018-10-05,-0.9888325248059815
2018-10-12,0.13686450765251673
2018-10-19,0.7219806600624051
2018-10-26,2.7372709432471622
2018-11-02,2.4222197305847155
2018-11-09,2.4402888499191566
2018-11-16,0.7608900819011933
2018-11-23,-1.409277654831019
2018-11-30,-0.17667592324050221
2018-12-07,-0.25542574165123383
2018-12-14,-0.0487465361833112
2018-12-21,1.4931748040309922
2018-12-28,1.5475705219398306
2019-01-04,2.290748190381793
2019-01-11,1.411938104969175
2019-01-18,-0.46972279184694765
2019-01-25,-1.9651307709507941
2019-02-01,-3.5221325727936947
2019-02-08,-1.3962247296557182
2019-02-15,-1.5981406645634955
2019-02-22,-0.7886032162727855
2019-03-01,-0.6531015236795341
2019-03-08,-1.356278607175516
2019-03-15,-0.07940151858337824
2019-03-22,0.07205300823781187
2019-03-29,-0.0801626521628008
2019-04-05,0.8891178009611749
2019-04-12,0.1675252420004118
2019-04-19,-0.18935645601525297
2019-04-26,0.17864012442390925
2019-05-03,0.11619080289339437
2019-05-10,1.1559728947371801
2019-05-17,1.5715574069288925
2019-05-24,0.9917756669979707
2019-05-31,0.12040178478802878
2019-06-07,-0.18697989104660995
2019-06-14,-0.04677863637702303
2019-06-21,-1.0365513249382527
2019-06-28,-1.256891274790242
2019-07-05,-1.87469439508533
2019-07-12,-2.2437798681536787
2019-07-19,-0.9989646520628832
2019-07-26,-0.5897502919065463
2019-08-02,0.40037076327603743
2019-08-09,0.34397163868671393
2019-08-16,1.1709595817827885
2019-08-23,0.22310288077910675
2019-08-30,0.05603219344694256
2019-09-06,-0.21154840074866718
2019-09-13,-1.1432445404864329
2019-09-20,-0.389015970224084
2019-09-27,-0.359614144707206
2019-10-04,0.4846992414643329
2019-10-11,1.2166372985931062
2019-10-18,1.7475790351938472
2019-10-25,0.49408920119604394
2019-11-01,-0.22362766582930277
2019-11-08,-0.7493322876903741
2019-11-15,-1.6861240877974664
2019-11-22,-0.9623247611723128
2019-11-29,-0.8401671407914102
2019-12-06,-0.7438477600810947
2019-12-13,0.5532989248174675
2019-12-20,0.5999499379410573
2019-12-27,1.3751053668660338
2020-01-03,1.3013102831997343
2020-01-10,0.6262259620094761
2020-01-17,0.6937650973718078
2020-01-24,-1.013564154463775
2020-01-31,-0.823750969943063
2020-02-07,-0.6946027078504
2020-02-14,-0.5126855980233681
2020-02-21,-0.8233427686975777
2020-02-28,0.2725368637257883
2020-03-06,1.7771410776150431
2020-03-13,1.4723306416894064
2020-03-20,1.6218412238308264
2020-03-27,2.6565911108960307
2020-04-03,1.7744721415701603
2020-04-10,0.08291071051817885
2020-04-17,0.19881232049216543
2020-04-24,-2.9661826612051034
2020-05-01,-3.4446299741682216
2020-05-08,-2.9401162616802905
2020-05-15,-1.9045071052423785
2020-05-22,-0.6988030862744675
2020-05-29,-1.6949315731364618
2020-06-05,-1.1995819213691048
2020-06-12,-1.2302252766670336
2020-06-19,-1.1305675798820047
2020-06-26,-1.105668401016272
2020-07-03,0.777859144986701
2020-07-10,1.4157489373465864
2020-07-17,1.5091995727318293
2020-07-24,1.5790890711543908
2020-07-31,0.416865680462571
2020-08-07,0.08999078093907403
2020-08-14,-0.6843892019314152
2020-08-21,-0.5213900615657352
2020-08-28,-0.3396247137824807
2020-09-04,-1.1758315157355814
2020-09-11,0.06867645519508174
2020-09-18,1.285928228875502
2020-09-25,1.0043604759641582
2020-10-02,2.281569847362433
2020-10-09,1.9695387659131656
2020-10-16,0.8085207880083571
2020-10-23,0.11834301696279835
2020-10-30,-0.3131661103282654
2020-11-06,0.0665911018198726
2020-11-13,0.12987174997017553
2020-11-20,0.9039220233774401
2020-11-27,0.4679168325250566
2020-12-04,-0.13892064193501422
2020-12-11,0.08641929370215552
2020-12-18,-0.0980196557735313
2020-12-25,0.17312297868426368
2021-01-01,0.2121931407825149
2021-01-08,-0.17314365329059636
2021-01-15,-0.11645848078502109
2021-01-22,-0.6119475800902988
2021-01-29,-0.5301220910796746
2021-02-05,-0.6682675873407664
2021-02-12,-0.09684296768039342
2021-02-19,-0.4168857249771573
2021-02-26,-0.8870294146590287
2021-03-05,0.26019006445069287
2021-03-12,0.5349164807455995
2021-03-19,1.3086441229433905
2021-03-26,1.496342441929947
2021-04-02,0.10112583196679356
2021-04-09,-0.6742431552345952
2021-04-16,-1.7230157416036402
2021-04-23,-1.409716564612706
2021-04-30,-0.5209031560900481
2021-05-07,-0.5444461872200294
2021-05-14,-0.026476237374060126
2021-05-21,0.510150153875846
2021-05-28,0.5164715314860254
2021-06-04,0.7839356022623621
2021-06-11,0.6336739259818545
2021-06-18,0.49363538710716587
2021-06-25,-0.460520915948442
2021-07-02,0.17441815591935153
2021-07-09,0.27445975867942163
2021-07-16,0.1067395625475235
2021-07-23,0.5928630556653318
2021-07-30,-0.091575402060043
2021-08-06,-0.2142177142375514
2021-08-13,-0.4030154087276415
2021-08-20,-0.12473872413254446
2021-08-27,0.05243985650929248
2021-09-03,0.5601840131239206
2021-09-10,0.22067207105325806
2021-09-17,1.1496578361743481
2021-09-24,1.0289415824315828
2021-10-01,1.3270874857964645
2021-10-08,3.4486845606576897
2021-10-15,2.430147621459314
2021-10-22,2.1479155486912367
2021-10-29,0.5842763293341485
2021-11-05,-0.4853581301390385
2021-11-12,0.07342573462275662
2021-11-19,-0.24574358034710078
2021-11-26,0.7904691157224721
2021-12-03,0.9956220302071279
2021-12-10,1.2728355236256337
2021-12-17,0.6785174974235856
2021-12-24,1.044078447126034
2021-12-31,-0.09156799022647127
2022-01-07,-1.7873854716047646
2022-01-14,-1.328650329059064
2022-01-21,-1.165650275485788
2022-01-28,-0.028205924514607836
2022-02-04,2.1494294367294358
2022-02-11,1.5035596738645893
2022-02-18,1.1543644169785674
2022-02-25,0.43309586768747876
2022-03-04,-0.32679515303040607
2022-03-11,-0.6991534456393126
2022-03-18,-0.4038556087210406
2022-03-25,-0.7323158868352383
2022-04-01,-3.2018426764577477
2022-04-08,-2.365764087567199
2022-04-15,-2.4255666705763903
2022-04-22,-0.5037766059889562
2022-04-29,1.4639319576731806
2022-05-06,2.649620583104876
2022-05-13,1.6246740750919122
2022-05-20,0.912987362259324
2022-05-27,0.1901675848211236
2022-06-03,-1.407996325378976
2022-06-10,-1.2101747545374901
2022-06-17,-2.224507461324943
2022-06-24,-0.7935116697194358
2022-07-01,-0.5880361581506156
2022-07-08,-0.6126673814650476
2022-07-15,-0.8215876767363408
2022-07-22,-1.7404885105490884
2022-07-29,-1.8447292701343851
2022-08-05,-1.4693169214879305
2022-08-12,-1.3501779776951324
2022-08-19,-0.9007893120985857
2022-08-26,-1.063098224345435
2022-09-02,-0.3465944325727104
2022-09-09,0.08508860974227728
2022-09-16,0.2785368539469647
2022-09-23,0.38470434704789014
2022-09-30,0.8683260542873252
2022-10-07,1.059603314048433
2022-10-14,0.5799955004269126
2022-10-21,0.9209512800984627
2022-10-28,-0.3397915586371194
2022-11-04,-0.7996096601933128
2022-11-11,-0.2774729899379695
2022-11-18,-0.22527551905642196
2022-11-25,-0.2865045324062379
2022-12-02,0.04861494875656451
2022-12-09,-0.11686017997710096
2022-12-16,-0.19676920309630674
2022-12-23,-0.026515244393972882
2022-12-30,1.1128183873424224
2023-01-06,0.8883855725697023
2023-01-13,0.8037584359549733
2023-01-20,0.843461787253018
2023-01-27,-0.8895183734660136
2023-02-03,-0.707590788366444
2023-02-10,-0.6815014198104077
2023-02-17,-0.45346446849204597
2023-02-24,-0.16534689433145416
2023-03-03,0.13103059438875614
2023-03-10,0.6491883483531617
2023-03-17,0.6190601762818888
2023-03-24,1.1734489734932427
2023-03-31,-0.7728449108456074
2023-04-07,-1.0892091533910684
2023-04-14,-1.8400772903496416
2023-04-21,-1.9838807935678193
2023-04-28,-0.615002256528799
2023-05-05,-0.18815364128390805
2023-05-12,0.7808484735880447
2023-05-19,0.15210716434587276
2023-05-26,0.4197145161911236
2023-06-02,-0.40634303680380857
2023-06-09,-0.608441599546599
2023-06-16,-0.6096966969185107
2023-06-23,-0.3766048308583588
2023-06-30,1.454937746802077
2023-07-07,2.3100055064372094
2023-07-14,3.0242942197522567
2023-07-21,2.4408639131901593
2023-07-28,-0.04982133767827097
2023-08-04,-0.9248093951440055
2023-08-11,-0.9543673858304617
2023-08-18,-0.21660026020754278
2023-08-25,0.9711413421441368
2023-09-01,0.7849573692379572
2023-09-08,0.31797427911677056
2023-09-15,-0.08575854936115751
2023-09-22,0.5036020762844171
2023-09-29,0.12591487032984042
2023-10-06,0.7654318258638971
2023-10-13,0.777035694242012
2023-10-20,-0.3690037394922042
2023-10-27,0.6233615799175273
2023-11-03,0.887060151443261
2023-11-10,0.31462186546339393
2023-11-17,0.1172242294057536
2023-11-24,-0.29802705391390294
2023-12-01,-1.1298651855363948
2023-12-08,-0.8578580053133475
2023-12-15,-0.7928545935229407
2023-12-22,-0.74911059668143
2023-12-29,0.03562201178731121
2024-01-05,-0.3740565834683278
2024-01-12,-0.3776947452359773
2024-01-19,0.5581532322206645
2024-01-26,0.09140811770835372
2024-02-02,-0.38831894737628725
2024-02-09,-0.408865669442709
2024-02-16,-1.013124672675576
2024-02-23,-0.8317913128794733
2024-03-01,-0.2532197526990873
2024-03-08,-0.048481650439786673
2024-03-15,0.04373699805721323
2024-03-22,-1.1876656522904294
2024-03-29,-0.1624858510889672
2024-04-05,-0.23160999620659398
2024-04-12,0.41505895561445916
2024-04-19,1.6997578665552129
2024-04-26,2.5853891718572966
2024-05-03,2.747153150465412
2024-05-10,1.8629135698617019
2024-05-17,0.8885227065967108
2024-05-24,-1.032316297166284
2024-05-31,-1.49684465870013
2024-06-07,-1.770875821086915
2024-06-14,-1.1510817982611279
2024-06-21,-1.097593931331301
2024-06-28,-0.5468475854022357
2024-07-05,0.7421084567586079
2024-07-12,1.00579911529195
2024-07-19,0.6169686808020715
2024-07-26,0.2806882597957115
2024-08-02,0.20483009302732727
2024-08-09,0.46839446169334864
2024-08-16,1.6403263243950834
2024-08-23,1.0739625702299924
2024-08-30,-1.0788285632539174
2024-09-06,-1.340611331451093
2024-09-13,-0.8100299987039504
2024-09-20,0.35110133142090366
2024-09-27,-0.004151223950852884
2024-10-04,0.27342232719979814
2024-10-11,-0.46498297283784257
2024-10-18,-1.070269832014151
2024-10-25,0.5116040333696976
2024-11-01,0.3449513506805309
2024-11-08,0.16242833400860998
2024-11-15,2.0048794021365977
2024-11-22,0.6033939997763075
2024-11-29,0.6436116724988803
2024-12-06,-0.22539710863241186
2024-12-13,-2.444220719579779
2024-12-20,-0.32165933206184466
2024-12-27,-0.06617411362087651
2025-01-03,-0.382973247301319
2025-01-10,0.5023261806326473
2025-01-17,-0.6036662320474497
2025-01-24,-0.5942977744804401
2025-01-31,-0.8085283787622322
2025-02-07,-1.053808499626448
2025-02-14,0.2104412103909918
2025-02-21,-0.9057699889282244
2025-02-28,0.48872518302420903
2025-03-07,0.9530106329742196
2025-03-14,0.5825461156200465
2025-03-21,2.7728616312293966
2025-03-28,2.8366525308768935
2025-04-04,1.8254944150400747
2025-04-11,0.4882906200308836
2025-04-18,-1.344739169395017
2025-04-25,-0.7980194789304105
2025-05-02,-0.3268148824435176
2025-05-09,0.2204718929889717
2025-05-16,0.18948282702463448
2025-05-23,-1.1161529963903472
2025-05-30,-0.9165449818037334
2025-06-06,-0.17037239934143514
2025-06-13,-0.5675238272583744
2025-06-20,-0.5176244460614139
2025-06-27,-0.5433030474332508
2025-07-04,-0.3250578811878018
2025-07-11,-0.4169080451632615
2025-07-18,-0.6826505582718795
2025-07-25,-0.4089334017530466
2025-08-01,-1.3644983705993936
2025-08-08,-1.1942726791824165
2025-08-15,0.4655932457639041
2025-08-22,-0.8477204219111433
2025-08-29,-0.4826200038764416
2025-09-05,-1.0557075817465726
2025-09-12,-1.0738822439130273
2025-09-19,-0.5456039750767667
2025-09-26,-1.8550213679303469
2025-10-03,-0.4894986609940158
2025-10-10,-0.8486235339816888
2025-10-17,-0.6456239576893267
2025-10-24,0.84898567429784
2025-10-31,0.14145251497830516
2025-11-07,-0.1617446457050294
2025-11-14,0.773935753044471
2025-11-21,-0.09032352272835321
2025-11-28,1.1629194252690915
2025-12-05,0.9294384903512954
2025-12-12,-0.5239879374656086
2025-12-19,-0.36695727342277806
2025-12-26,-0.4153720987600668
2026-01-02,0.163162147416494
2026-01-09,1.0474286225916651
2026-01-16,0.46355147159308324
2026-01-23,-0.7630072473121797
2026-01-30,-0.5751306120617818
2026-02-06,-0.799043963317882
2026-02-13,-0.42190022101321323
2026-02-20,0.2893550409904275
2026-02-27,-0.6398704849341683
2026-03-06,-0.6040058951352762
2026-03-13,0.5242962358905046
2026-03-20,0.968852062895614
2026-03-27,1.7197177759837288
2026-04-03,1.88679355362476
2026-04-10,2.4523388769422834
2026-04-17,1.4812645540901657
2026-04-24,-1.1597707594910314
2026-05-01,-1.0194334260733418
2026-05-08,-2.694332913019034
2026-05-15,-2.587162492482091
2026-05-22,-0.19691543896206973
2026-05-29,0.178910407494944
2026-06-05,-0.8642393896380558
