date,EQ_CG_CHG8
2015-09-04,-0.05870563190384648
2015-09-11,0.008512892148071716
2015-09-18,-0.040009682756710796
2015-09-25,-0.07345226738756006
2015-10-02,-0.0407030803524846
2015-10-09,-0.011952327503008453
2015-10-16,0.022254803785737298
2015-10-23,-0.02416340620008517
2015-10-30,-0.018807167865046437
2015-11-06,-0.07629764831432073
2015-11-13,-0.04767288403994996
2015-11-20,-0.04538217934098299
2015-11-27,-0.050716513290425036
2015-12-04,-0.08396418158559471
2015-12-11,-0.03604655536178625
2015-12-18,-0.02360744261784753
2015-12-25,-0.03458761397862764
2016-01-01,-0.02302466452646157
2016-01-08,-0.08178453061513957
2016-01-15,-0.06674409634920497
2016-01-22,-0.0591302619885028
2016-01-29,-0.0318526677048111
2016-02-05,-0.0720800802280579
2016-02-12,-0.16981459208751082
2016-02-19,-0.13902434405434116
2016-02-26,-0.13818573708316917
2016-03-04,-0.02958893892219039
2016-03-11,-0.002497074840012492
2016-03-18,-0.0050641871860923615
2016-03-25,-0.016481038453459163
2016-04-01,-0.025664530951528874
2016-04-08,0.025770869673437113
2016-04-15,0.03457056768453404
2016-04-22,0.06194667617793592
2016-04-29,-0.011874261168437483
2016-05-06,-0.0647822858304804
2016-05-13,-0.10287309246276688
2016-05-20,-0.09774130490626554
2016-05-27,-0.0158900796183693
2016-06-03,0.014417512042767644
2016-06-10,-0.08674424800252056
2016-06-17,-0.13898911506461897
2016-06-24,-0.0946320654992222
2016-07-01,-0.004853500933445609
2016-07-08,-0.043447659897540736
2016-07-15,0.022741672875678853
2016-07-22,-0.030753617763597196
2016-07-29,-0.033522877369329795
2016-08-05,0.010813616738629905
2016-08-12,0.009571833794462359
2016-08-19,0.011144134382018223
2016-08-26,-0.049198829225630236
2016-09-02,0.003826485110298261
2016-09-09,-0.06598487628398975
2016-09-16,-0.024247590206448733
2016-09-23,-0.004568353873887543
2016-09-30,0.044280919704351884
2016-10-07,0.0813266328574751
2016-10-14,0.041777885997318576
2016-10-21,0.04894379528006354
2016-10-28,0.0973756500834515
2016-11-04,0.10629207216543768
2016-11-11,0.24417405543780757
2016-11-18,0.24535402256106176
2016-11-25,0.34513699274876597
2016-12-02,0.2845991579728171
2016-12-09,0.3530065240960476
2016-12-16,0.36730014821764034
2016-12-23,0.2714915420962507
2016-12-30,0.252941855220836
2017-01-06,0.05876482297952679
2017-01-13,0.10156427471186613
2017-01-20,-0.03775599958341036
2017-01-27,0.016979125169821918
2017-02-03,-0.05786597425446749
2017-02-10,-0.005943127671845461
2017-02-17,0.00133573379573515
2017-02-24,-0.019880505071990684
2017-03-03,0.009689403519873574
2017-03-10,-0.042637585765801234
2017-03-17,-0.00023084128790518132
2017-03-24,-0.07149634776455649
2017-03-31,-0.009459438503375273
2017-04-07,-0.05888575669638629
2017-04-14,-0.0860920466887698
2017-04-21,-0.07560310437095252
2017-04-28,-0.06552815570520232
2017-05-05,-0.04614943541924443
2017-05-12,-0.058358845255221725
2017-05-19,-0.022859447809177702
2017-05-26,-0.05088866279421944
2017-06-02,-0.044529015327324784
2017-06-09,0.044871877539012894
2017-06-16,0.03735627469928726
2017-06-23,0.020325421227484153
2017-06-30,0.05796476287980412
2017-07-07,0.06304418880924323
2017-07-14,0.06490643549706676
2017-07-21,0.07191187766070684
2017-07-28,0.12411720143691496
2017-08-04,0.09771138511767052
2017-08-11,0.10600270869575179
2017-08-18,0.0945327957912272
2017-08-25,0.08028177210127985
2017-09-01,0.07109164789294953
2017-09-08,0.025645498094494457
2017-09-15,0.024256957717433192
2017-09-22,-0.002367169929301194
2017-09-29,0.005720386976104885
2017-10-06,0.0533484951467218
2017-10-13,0.05305657955345744
2017-10-20,0.055849353943332236
2017-10-27,0.047658781728290966
2017-11-03,0.09526222644636428
2017-11-10,0.08937923548730442
2017-11-17,0.04613782902625174
2017-11-24,0.06758778292634426
2017-12-01,0.006352057315205384
2017-12-08,-0.014327031117826627
2017-12-15,0.0005609765744962747
2017-12-22,0.030162506282205293
2017-12-29,0.02627599448789364
2018-01-05,0.011711206396782359
2018-01-12,0.019209646630647503
2018-01-19,-0.02871877223512531
2018-01-26,-0.013023676744117862
2018-02-02,0.007102488440044574
2018-02-09,-0.0682761100667254
2018-02-16,-0.04752438778853951
2018-02-23,-0.04051300810650926
2018-03-02,-0.04058756079283932
2018-03-09,-0.023876690976966097
2018-03-16,-0.01426693143156832
2018-03-23,-0.0655317318145735
2018-03-30,-0.04300222344758886
2018-04-06,-0.005990195847547897
2018-04-13,-0.04873562199622261
2018-04-20,-0.030330050862816593
2018-04-27,-0.017736214124476013
2018-05-04,-0.009247461776399568
2018-05-11,-0.00571775477596892
2018-05-18,0.06867357492531245
2018-05-25,0.028568309458072427
2018-06-01,0.04210611387085805
2018-06-08,0.11322685353497763
2018-06-15,0.05189911035666572
2018-06-22,0.037671644846870134
2018-06-29,0.008843700112314723
2018-07-06,-0.04414332360528883
2018-07-13,-0.055454364639880405
2018-07-20,-0.0518630079366037
2018-07-27,-0.04755565131810824
2018-08-03,-0.10471058384869958
2018-08-10,-0.08211357446928558
2018-08-17,-0.06437905289566304
2018-08-24,-0.04832138614418213
2018-08-31,-0.01582396595983182
2018-09-07,-0.02385275373841489
2018-09-14,-0.015236994717309105
2018-09-21,0.040028811078324456
2018-09-28,0.03435490565864385
2018-10-05,0.01577829645286344
2018-10-12,0.028854542125776428
2018-10-19,0.012746973701545983
2018-10-26,0.008788375114954006
2018-11-02,0.04476916268136999
2018-11-09,0.011211248028520027
2018-11-16,-0.03469386843245792
2018-11-23,-0.039285416586516964
2018-11-30,-0.010405015393251005
2018-12-07,-0.038019887598558455
2018-12-14,-0.01569828011172203
2018-12-21,-0.03940288578540285
2018-12-28,-0.08171505597436102
2019-01-04,-0.0729957420483136
2019-01-11,-0.097831102811337
2019-01-18,-0.06268672077933135
2019-01-25,-0.07642463807277411
2019-02-01,-0.047909253076350966
2019-02-08,-0.0413295567118962
2019-02-15,-0.006166650547749786
2019-02-22,0.062432408637576264
2019-03-01,0.09659821166915528
2019-03-08,0.07895264415335923
2019-03-15,0.05121796509560195
2019-03-22,0.0279635415033459
2019-03-29,0.0783517673600449
2019-04-05,0.048484005654554796
2019-04-12,0.07513779838388879
2019-04-19,0.03389736665392595
2019-04-26,-0.005070857320671918
2019-05-03,-0.010129144386281319
2019-05-10,-0.029264418918321433
2019-05-17,-0.0032297321097972675
2019-05-24,-0.07141685446160884
2019-05-31,-0.09868196111156757
2019-06-07,-0.14176129167848606
2019-06-14,-0.14531499642737744
2019-06-21,-0.137742224428271
2019-06-28,-0.1319941457832675
2019-07-05,-0.12225995142434654
2019-07-12,-0.11523078312983548
2019-07-19,-0.08766938041873829
2019-07-26,-0.06724887321748452
2019-08-02,-0.09199297372465776
2019-08-09,-0.11836191697949461
2019-08-16,-0.11426740556372994
2019-08-23,-0.13402574097632614
2019-08-30,-0.12409364479769858
2019-09-06,-0.09057412291376499
2019-09-13,-0.0664544307316487
2019-09-20,-0.08923700287550396
2019-09-27,-0.025938085373746755
2019-10-04,-0.016544029495902612
2019-10-11,0.03307081948218982
2019-10-18,0.06878129028728242
2019-10-25,0.07281095277581007
2019-11-01,0.012726903899698883
2019-11-08,0.020887855944371925
2019-11-15,0.045929513345243755
2019-11-22,0.044168597162165035
2019-11-29,0.05958579188411983
2019-12-06,0.04826814073060848
2019-12-13,0.0638248899344358
2019-12-20,0.06831341057974316
2019-12-27,0.06747190827425742
2020-01-03,-0.02075987415314795
2020-01-10,0.003907369422237794
2020-01-17,0.007986931400015385
2020-01-24,-0.052803159809059697
2020-01-31,-0.1441743938974871
2020-02-07,-0.13625737686158468
2020-02-14,-0.13834372708809428
2020-02-21,-0.15368309843802053
2020-02-28,-0.09481109682090205
2020-03-06,-0.1468897800168807
2020-03-13,-0.10556347206512873
2020-03-20,-0.13587572851769947
2020-03-27,-0.14974938418752481
2020-04-03,-0.1754277997162249
2020-04-10,-0.2076421327158805
2020-04-17,-0.12477066956587446
2020-04-24,-0.16559889845810127
2020-05-01,-0.11401026186794838
2020-05-08,-0.13848833280670592
2020-05-15,-0.0995174472365784
2020-05-22,0.026680918310464374
2020-05-29,0.04054093673882497
2020-06-05,0.1714869503642089
2020-06-12,0.08326283178966198
2020-06-19,0.10291001966757118
2020-06-26,0.10053478596911525
2020-07-03,0.08668801022449601
2020-07-10,0.2058880590450718
2020-07-17,0.14929425565730714
2020-07-24,0.08764139472213994
2020-07-31,-0.04158622138554646
2020-08-07,-0.07599885003807683
2020-08-14,-0.013045735774562583
2020-08-21,0.005281262534988285
2020-08-28,-0.002826841426468718
2020-09-04,-0.012848737391384035
2020-09-11,-0.01942148253053122
2020-09-18,0.04951817178464624
2020-09-25,0.09519853193884331
2020-10-02,0.1279164696134798
2020-10-09,0.08800385506128516
2020-10-16,0.07011010923285976
2020-10-23,0.08033494309653832
2020-10-30,0.02496529950282933
2020-11-06,0.03305354975256258
2020-11-13,0.05697325398267239
2020-11-20,0.09833114566022627
2020-11-27,0.21752885119794696
2020-12-04,0.19189436492074097
2020-12-11,0.18690821873643637
2020-12-18,0.16965956270463933
2020-12-25,0.16817063166529933
2021-01-01,0.14904889213503147
2021-01-08,0.18790897743990587
2021-01-15,0.1199202603818812
2021-01-22,0.023932466665342877
2021-01-29,0.005707263513477168
2021-02-05,0.04536521777665081
2021-02-12,0.0806932188926186
2021-02-19,0.2114673747296676
2021-02-26,0.2754662942979338
2021-03-05,0.20223611422804422
2021-03-12,0.22456720236376815
2021-03-19,0.21196370930620723
2021-03-26,0.22307485928543414
2021-04-02,0.15432313907552841
2021-04-09,0.11442868521031269
2021-04-16,0.021232880303480695
2021-04-23,0.03025735622810366
2021-04-30,0.05301222703312214
2021-05-07,0.07968127078075593
2021-05-14,0.07175806344754987
2021-05-21,0.01754608411302927
2021-05-28,0.06372262902316783
2021-06-04,0.03413500983392859
2021-06-11,0.03159222989199528
2021-06-18,-0.03634743224235237
2021-06-25,-0.046550808095225826
2021-07-02,-0.07736970497415074
2021-07-09,-0.05261423034999335
2021-07-16,-0.0036074000274501916
2021-07-23,-0.0052863877022081285
2021-07-30,0.0318863000823435
2021-08-06,0.022155672426746875
2021-08-13,0.05206668700768402
2021-08-20,-0.03849500238878545
2021-08-27,-0.009963147737690914
2021-09-03,-0.017543954063195977
2021-09-10,0.04105594489977693
2021-09-17,-0.0076782027070577685
2021-09-24,-0.009117362514316496
2021-10-01,-0.035038712281901474
2021-10-08,-0.015937660287702826
2021-10-15,0.15214708534635313
2021-10-22,0.0538054190833237
2021-10-29,0.0367707374069699
2021-11-05,-0.038062849753222494
2021-11-12,-0.018752900763789437
2021-11-19,-0.02858544213908132
2021-11-26,0.006357200729671941
2021-12-03,-0.016496656162582335
2021-12-10,-0.10238198028277368
2021-12-17,-0.05041009220640913
2021-12-24,-0.010788627275624796
2021-12-31,0.02111372936000966
2022-01-07,0.030328571518063452
2022-01-14,0.022329384686507137
2022-01-21,0.029450869738315344
2022-01-28,0.008554404500002555
2022-02-04,0.03400197020606144
2022-02-11,0.028997808396154845
2022-02-18,-0.017221404199046275
2022-02-25,-0.0294118100873908
2022-03-04,0.021524838960296666
2022-03-11,-0.044415060698708264
2022-03-18,-0.007197776959276925
2022-03-25,-0.006952792023177556
2022-04-01,-0.0164558508667233
2022-04-08,-0.005837293168235447
2022-04-15,0.006798166559417007
2022-04-22,0.001459961701973933
2022-04-29,-0.08273176124560322
2022-05-06,-0.026685901726806183
2022-05-13,-0.05708079721055126
2022-05-20,-0.03083270561676632
2022-05-27,-0.04783692491412905
2022-06-03,-0.004206633052411979
2022-06-10,-0.04253381372761711
2022-06-17,-0.07844809510008155
2022-06-24,-0.10921920892236558
2022-07-01,-0.112443490567669
2022-07-08,-0.12316879869525932
2022-07-15,-0.18302738573203803
2022-07-22,-0.16668396726726353
2022-07-29,-0.16352140891203093
2022-08-05,-0.12689607321404905
2022-08-12,-0.06715665829870232
2022-08-19,0.02391217589481065
2022-08-26,0.06003546839389484
2022-09-02,-0.014716016485750605
2022-09-09,0.0973355570990313
2022-09-16,0.09817250448765158
2022-09-23,0.010908754670300613
2022-09-30,0.02458598911863019
2022-10-07,-0.023616325274052774
2022-10-14,-0.005502160389652899
2022-10-21,-0.011741566287069238
2022-10-28,0.04374691880310522
2022-11-04,0.05537256538020263
2022-11-11,0.03898998503912199
2022-11-18,0.010273950138222299
2022-11-25,0.007489902723654351
2022-12-02,0.07591625582647787
2022-12-09,0.03369732718616136
2022-12-16,-0.0014661488208986828
2022-12-23,0.015756914046675563
2022-12-30,-0.05103793639911003
2023-01-06,-0.05424951496472774
2023-01-13,0.059736251332165535
2023-01-20,0.06613517633132826
2023-01-27,0.021396748841161717
2023-02-03,0.010164286338293804
2023-02-10,0.026061770744364665
2023-02-17,0.054209417998568155
2023-02-24,0.047111089548009355
2023-03-03,0.0511896545985997
2023-03-10,-0.01243348801602906
2023-03-17,-0.10063060948607494
2023-03-24,-0.05529232013172902
2023-03-31,-0.04502231901261111
2023-04-07,-0.0743395729803289
2023-04-14,-0.08125856495180361
2023-04-21,-0.07975984611498632
2023-04-28,-0.1196011231047106
2023-05-05,-0.1174978651814278
2023-05-12,-0.07210771911797509
2023-05-19,-0.091397593198152
2023-05-26,-0.09142327208783674
2023-06-02,-0.043432517219499034
2023-06-09,-0.05850728531822991
2023-06-16,-0.012336562818175856
2023-06-23,0.0237864311665259
2023-06-30,0.014070858612388104
2023-07-07,0.059376532991838094
2023-07-14,0.06281812228110306
2023-07-21,0.02351337570169898
2023-07-28,0.04908832714713074
2023-08-04,0.032611156749077
2023-08-11,-0.020966914742594156
2023-08-18,-0.008586371258722636
2023-08-25,0.01524286197501401
2023-09-01,0.003819467398242793
2023-09-08,-0.04216946766636076
2023-09-15,0.009478622565958661
2023-09-22,-0.05038945437693665
2023-09-29,0.01423265047591471
2023-10-06,0.019471193902523165
2023-10-13,-0.05707468477565092
2023-10-20,-0.08700742072614376
2023-10-27,-0.06300451590459044
2023-11-03,-0.03705336230403056
2023-11-10,-0.05171818912135484
2023-11-17,-0.009633187816684319
2023-11-24,-0.0646203403924216
2023-12-01,-0.047693603472321766
2023-12-08,0.03177423576772265
2023-12-15,0.0695487751568693
2023-12-22,0.03285314261381167
2023-12-29,0.01973899994410888
2024-01-05,0.0030266166162036257
2024-01-12,-0.032091166533892324
2024-01-19,-0.013611387576855205
2024-01-26,0.011649842827310408
2024-02-02,-0.01817952321847205
2024-02-09,-0.053411329440588684
2024-02-16,0.007705673126538137
2024-02-23,0.013542851219755958
2024-03-01,-0.009309556131137597
2024-03-08,-0.025003080326945093
2024-03-15,0.019668411210077563
2024-03-22,-0.031151349948078888
2024-03-29,-0.0371901177065419
2024-04-05,0.0010084308462732228
2024-04-12,-0.05288439579178139
2024-04-19,-0.01474227019043628
2024-04-26,0.06267553446671759
2024-05-03,0.11444792461425934
2024-05-10,0.03868183650615897
2024-05-17,0.13076591110842783
2024-05-24,0.132719593356732
2024-05-31,0.08771180451513816
2024-06-07,0.07612832637691813
2024-06-14,0.028166258427196222
2024-06-21,-0.018999910859290647
2024-06-28,-0.05273306832422686
2024-07-05,-0.016853928216131187
2024-07-12,-0.0919060447912019
2024-07-19,-0.14086094342858257
2024-07-26,-0.12986875399389008
2024-08-02,-0.13032724337121948
2024-08-09,-0.1484601464313582
2024-08-16,-0.13522005461284337
2024-08-23,-0.10755076699265764
2024-08-30,-0.1481713510293473
2024-09-06,-0.15519644177394853
2024-09-13,-0.0822329680545274
2024-09-20,-0.05289932194690117
2024-09-27,0.02833701715301329
2024-10-04,0.052982772009153356
2024-10-11,0.019587549157421336
2024-10-18,-0.035277627198770145
2024-10-25,-0.03653834482708229
2024-11-01,-0.00918358622769977
2024-11-08,-0.009957451876712597
2024-11-15,-0.031365141313773215
2024-11-22,-0.13388262201900247
2024-11-29,-0.11165291902868035
2024-12-06,-0.07237109995184021
2024-12-13,-0.033154401732829464
2024-12-20,-0.03592706327368955
2024-12-27,-0.023814584516240855
2025-01-03,-0.03970474261259471
2025-01-10,0.0024098429400500887
2025-01-17,0.05494142641114319
2025-01-24,0.012487149285549615
2025-01-31,-0.02998074772126247
2025-02-07,0.024541510053476046
2025-02-14,0.05225804607365947
2025-02-21,3.6199095022615424e-05
2025-02-28,0.032859296265766114
2025-03-07,0.013718280265071936
2025-03-14,0.020936911282542825
2025-03-21,0.08289126318200402
2025-03-28,0.09244939486679704
2025-04-04,-0.08683312800949894
2025-04-11,-0.1322312348850564
2025-04-18,-0.07730719490720639
2025-04-25,-0.06961987542672299
2025-05-02,-0.11215000112684881
2025-05-09,-0.15018390887326682
2025-05-16,-0.15115081332701796
2025-05-23,-0.14080932130406576
2025-05-30,-0.02687628449798285
2025-06-06,0.03943511705945779
2025-06-13,-0.020338951978274067
2025-06-20,-0.026753416412274356
2025-06-27,0.08054080920537743
2025-07-04,0.10576386823816941
2025-07-11,0.15677331931152727
2025-07-18,0.16310354636532165
2025-07-25,0.2149242619775369
2025-08-01,-0.09191903625571818
2025-08-08,-0.07337657888990623
2025-08-15,-0.06160583584441026
2025-08-22,-0.14288236461567105
2025-08-29,-0.15018149786772517
2025-09-05,-0.25190438032279916
2025-09-12,-0.2446449630344364
2025-09-19,-0.2806614701179886
2025-09-26,-0.05751008886316922
2025-10-03,0.012526060915862836
2025-10-10,-0.08595733366991887
2025-10-17,-0.10243041606461212
2025-10-24,-0.04007785398180452
2025-10-31,0.029486188033045257
2025-11-07,-0.014660127147462232
2025-11-14,-0.005068415142073235
2025-11-21,-0.015555496265513669
2025-11-28,-0.06623297207290291
2025-12-05,0.03784866383742114
2025-12-12,0.035938847443346855
2025-12-19,0.0027198675778143944
2025-12-26,-0.00012029586243800239
2026-01-02,0.06336597006987366
2026-01-09,0.06046846460584754
2026-01-16,0.032180669984649635
2026-01-23,-0.028421053346996517
2026-01-30,-0.01627854886718383
2026-02-06,-0.03312263338905408
2026-02-13,-0.07350559642545706
2026-02-20,-0.09354206256775655
2026-02-27,-0.12961312585676055
2026-03-06,-0.14902005516445505
2026-03-13,-0.11026205192493321
2026-03-20,-0.022241378107975773
2026-03-27,-0.031663497230923765
2026-04-03,0.010413045292230638
2026-04-10,0.0697052434085006
2026-04-17,0.09066444749267855
2026-04-24,0.11546595437450868
2026-05-01,0.144474757293227
2026-05-08,0.17004692956901413
2026-05-15,0.17347961364971964
2026-05-22,0.15217768164765677
2026-05-29,0.16709694671718367
2026-06-05,0.17227987147657164
